scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase294_variant_id,continuation_family_id,continuation_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,51.1623638232428,0.051162363823242796,1.611614460432148,1,0,50000.0,0.5,0.4807692307692308,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,100.35133190843788,0.10035133190843788,3.1610669551157935,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,102.3247276464856,0.10232472764648559,3.223228920864296,1,0,100000.0,1.0,0.9615384615384616,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,100.35133190843788,0.10035133190843788,3.1610669551157935,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,100000.0,50000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,86.85368717292683,0.08685368717292682,2.735891145947195,1,0,50000.0,0.5,0.4807692307692308,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,100000.0,50000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,171.15496110394062,0.17115496110394063,5.39138127477413,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,100000.0,100000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,173.70737434585365,0.17370737434585365,5.47178229189439,1,0,100000.0,1.0,0.9615384615384616,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,100000.0,100000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,171.15496110394062,0.17115496110394063,5.39138127477413,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,23.95682421417746,0.02395682421417746,0.75463996274659,1,0,50000.0,0.5,0.4807692307692308,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,5,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,46.381605998544444,0.04638160599854444,1.4610205889541499,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,5,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,47.91364842835492,0.04791364842835492,1.50927992549318,1,0,100000.0,1.0,0.9615384615384616,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,5,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,46.381605998544444,0.04638160599854444,1.4610205889541499,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,5,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,51.1623638232428,0.051162363823242796,1.611614460432148,1,0,50000.0,0.5,0.4807692307692308,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,100.35133190843788,0.10035133190843788,3.1610669551157935,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,102.3247276464856,0.10232472764648559,3.223228920864296,1,0,100000.0,1.0,0.9615384615384616,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,100.35133190843788,0.10035133190843788,3.1610669551157935,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,100000.0,50000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,86.85368717292683,0.08685368717292682,2.735891145947195,1,0,50000.0,0.5,0.4807692307692308,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,13,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,100000.0,50000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,171.15496110394062,0.17115496110394063,5.39138127477413,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,13,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,100000.0,100000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,173.70737434585365,0.17370737434585365,5.47178229189439,1,0,100000.0,1.0,0.9615384615384616,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,13,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,100000.0,100000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,171.15496110394062,0.17115496110394063,5.39138127477413,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,13,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,23.95682421417746,0.02395682421417746,0.75463996274659,1,0,50000.0,0.5,0.4807692307692308,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,46.381605998544444,0.04638160599854444,1.4610205889541499,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,47.91364842835492,0.04791364842835492,1.50927992549318,1,0,100000.0,1.0,0.9615384615384616,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,46.381605998544444,0.04638160599854444,1.4610205889541499,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,51.1623638232428,0.051162363823242796,1.611614460432148,1,0,50000.0,0.5,0.4807692307692308,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,8,26,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,100.35133190843788,0.10035133190843788,3.1610669551157935,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,8,26,1,1,0,0,0,0,0,0
