strategy_id,execution_profile,fill_model,queue_position_bucket,trade_date,orders,mean_fill_ratio,submitted_notional_inr,filled_notional_inr,unfilled_notional_inr,filled_net_pnl_inr,filled_cost_inr,risk_adjusted_net_pnl_inr,max_intraday_drawdown_inr,max_abs_position_units,position_limit_breach_rows,daily_loss_limit_breach_rows,daily_halt_rows
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-06,2436,0.9970730706075533,243600000.0,242887000.0,713000.0,-1362308.484877505,291698.0348557564,-75137.65460816532,-1369597.631166946,132.31,0,2252,2270
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-07,1035,1.0,103500000.0,103500000.0,0.0,95915.01964537676,125262.46758971644,95915.01964537676,-17008.183210186326,56.0,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-10,2838,0.9992071881606766,283800000.0,283575000.0,225000.0,-1333274.165099487,344620.19463242544,-75518.83055324099,-1334499.7076030686,345.63,0,2608,2608
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-11,977,1.0,97700000.0,97700000.0,0.0,-135536.9771868138,117453.38573479989,-75181.42027448498,-149329.91348782953,123.0,0,400,406
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-12,3258,0.9969858809085328,325800000.0,324818000.0,982000.0,-1567114.1484296396,402098.1539323461,-76992.19852722608,-1573855.588242588,331.0,0,2997,3033
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-13,4059,0.9992485833949248,405900000.0,405595000.0,305000.0,2246915.252791437,498431.7135911368,2246915.252791437,-95996.08976642972,785.89,1376,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-14,1527,1.0,152700000.0,152700000.0,0.0,69690.97275335473,184316.1529185767,69690.97275335473,-35961.61005699111,339.0,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-17,3487,0.9999885288213364,348700000.0,348696000.0,4000.0,-1537099.5995143396,424649.49371411983,-75083.90182392391,-1548401.113699837,599.04,648,2840,2991
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-18,2976,1.0,297600000.0,297600000.0,0.0,-502669.94110873097,362651.8996806224,-75920.4860581464,-525886.7342556531,109.0,0,2755,2755
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-19,1854,1.0,185400000.0,185400000.0,0.0,-316333.403956632,225484.13531572075,-75143.09927520211,-320405.903073934,274.0,0,1291,1293
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-20,4431,0.985159106296547,443100000.0,436524000.0,6576000.0,1678585.4906634241,555276.9224980845,1678585.4906634241,-70000.9097344079,1217.9,2435,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-21,2240,0.9862544642857143,224000000.0,220921000.0,3079000.0,368484.71962103574,271568.04182579933,368484.71962103574,-66324.47192249939,109.72,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-24,3042,0.998464825772518,304200000.0,303733000.0,467000.0,396552.413568907,370284.0620117733,-76821.86863887234,-152837.18763067567,360.57,0,16,2338
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-25,1566,1.0,156600000.0,156600000.0,0.0,5900.844404662481,189122.28884943514,5900.844404662481,-54391.65952787041,322.0,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-26,4522,0.9759354268022999,452200000.0,441318000.0,10882000.0,-202163.40533850575,559396.5062473144,-75904.57309373874,-253722.0428471234,173.14000000000001,0,2313,2706
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-27,3928,0.9979760692464359,392800000.0,392005000.0,795000.0,-414455.15310382505,480404.4486246496,-76381.52372924963,-449113.7433773943,214.85,0,2661,2662
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-28,2641,1.0,264100000.0,264100000.0,0.0,-859025.8712572531,321592.7498369875,-75809.14536277788,-864717.2534174462,119.0,0,2203,2252
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-31,2247,0.9796039163328883,224700000.0,220117000.0,4583000.0,-573628.6359899197,283797.3922845186,-75093.28961420718,-604776.4097607558,44.44,0,1716,1913
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-01,3795,0.999638998682477,379500000.0,379363000.0,137000.0,-4384935.429997104,465792.03652184206,-77448.68984429602,-4383531.492633989,400.83,0,3688,3712
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-02,2017,0.9899553792761527,201700000.0,199674000.0,2026000.0,137060.78826100432,252267.0602065153,137060.78826100432,-27651.09066367446,230.29999999999998,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-03,1783,1.0,178300000.0,178300000.0,0.0,179931.21893265168,215935.73287390923,179931.21893265168,-27413.26971948368,737.0,591,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-04,2509,0.9643324033479473,250900000.0,241951000.0,8949000.0,44066.69544100435,306619.6311230538,44066.69544100435,-70594.63942412696,405.63,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-07,2291,1.0,229100000.0,229100000.0,0.0,-448061.15459878935,276918.0306701728,-75198.0411339897,-453733.6836490761,81.0,0,1898,1900
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-08,1020,0.9976470588235294,102000000.0,101760000.0,240000.0,240438.75976865468,125777.77821108548,240438.75976865468,-19490.610635589008,236.98,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-09,3815,0.9657640891218873,381500000.0,368439000.0,13061000.0,-2019993.030984376,481966.15195864777,-76226.34195666251,-2016177.9460431067,233.05999999999997,0,3712,3713
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-10,2178,1.0,217800000.0,217800000.0,0.0,-140426.71493046594,261127.4534396903,-75511.8554296368,-147861.47059466943,205.0,0,1146,1187
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-11,3309,1.0,330900000.0,330900000.0,0.0,422729.34538305347,404792.5544242852,422729.34538305347,-34595.57567507193,524.0,140,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-14,1490,1.0,149000000.0,149000000.0,0.0,-36676.03053215552,179169.3439625631,-36676.03053215552,-42737.85312361919,298.0,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-15,2052,0.9981237816764132,205200000.0,204815000.0,385000.0,-544546.4998504804,249333.2388290483,-75090.44337961139,-566929.3698757737,714.05,602,1472,1472
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-16,3082,0.9732446463335497,308200000.0,299954000.0,8246000.0,-1564280.5598944984,378860.96580278676,-75492.0640087348,-1565398.0138935936,33.27,0,2921,2926
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-17,1891,1.0,189100000.0,189100000.0,0.0,-160096.57585520338,229833.87582565044,-75070.63373534911,-171320.2446708086,336.0,0,519,527
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-18,1775,0.9967887323943662,177500000.0,176930000.0,570000.0,235386.0219713409,212208.71424411557,235386.0219713409,-81039.53137097834,460.96,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-21,2731,1.0,273100000.0,273100000.0,0.0,-179036.42919680363,330780.15021980286,-76715.87724696446,-265010.98878949485,1014.0,1369,766,877
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-22,737,0.9965671641791045,73700000.0,73447000.0,253000.0,-443718.5211316303,88307.94191929595,-76062.98225741199,-451954.44025975646,142.69,0,497,497
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-23,3463,0.9689344498989316,346300000.0,335542000.0,10758000.0,2375279.636940562,441185.35876050155,2375279.636940562,-101537.35734134167,1078.6599999999999,1759,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-24,1976,1.0,197600000.0,197600000.0,0.0,-824633.6083910717,238914.05167250815,-75077.2625308045,-829813.3583397445,459.0,0,1721,1754
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-25,3769,0.9909206686123639,376900000.0,373478000.0,3422000.0,-197056.29563485927,468069.308389512,-77221.47010035116,-327481.40322906896,159.53,0,1478,2078
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-28,2420,1.0,242000000.0,242000000.0,0.0,369754.1208414092,292869.10301535577,369754.1208414092,-27402.0230190078,259.0,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-29,1293,1.0,129300000.0,129300000.0,0.0,-327407.2373869738,155621.65645482612,-75964.79916052903,-348316.59462270164,76.0,0,812,814
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-30,1820,1.0,182000000.0,182000000.0,0.0,-723173.5705309759,222318.56781179458,-78127.11608933829,-738466.7763520431,335.0,0,1537,1537
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-01,730,0.9970821917808219,73000000.0,72787000.0,213000.0,24588.208258172097,88389.48308217963,24588.208258172097,-63929.96209709774,109.26,0,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-02,1856,0.9949730603448276,185600000.0,184667000.0,933000.0,-579973.339453079,229989.28904229208,-76114.4675866572,-581692.0447616711,113.24,0,1458,1462
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-05,2224,0.9994154676258992,222400000.0,222270000.0,130000.0,616183.221947282,270136.78974085714,616183.221947282,-53140.14238048263,803.3,834,0,0
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-06,4979,0.9980518176340631,497900000.0,496930000.0,970000.0,-642346.819825473,613660.1427093118,-77630.53178842888,-795424.9877547465,977.5,2337,3086,3086
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-07,2149,0.9973662168450442,214900000.0,214334000.0,566000.0,-684892.7188088502,258663.41445603647,-77397.923452733,-693093.2628214061,919.72,880,1858,1863
S01,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-08,2672,0.949693113772455,267200000.0,253758000.0,13442000.0,-647323.6113391713,337081.3641367048,-78208.8695961826,-680720.9239860325,143.63,0,2072,2097
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-14,1945,0.75,194500000.0,145875000.0,48625000.0,-1117490.7967608753,175878.96562565098,-77363.54449053809,-1120123.5972343436,383.25,0,1764,1764
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-15,2453,0.6703139013452915,245300000.0,164428000.0,80872000.0,-474981.5258335698,207471.83149171557,-75684.85194866348,-496685.1080745621,399.98,0,1834,1834
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-16,3024,0.6720568783068783,302400000.0,203230000.0,99170000.0,-336547.0003196566,267555.772349123,-77191.16677368766,-350694.05174153263,126.59,0,2281,2310
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-17,2052,0.75,205200000.0,153900000.0,51300000.0,176845.1455515694,185526.34456815544,176845.1455515694,-26767.007152586863,55.5,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-20,1502,0.73211051930759,150200000.0,109963000.0,40237000.0,-438596.2888047054,146128.80330309158,-78027.89753236227,-462561.5059601844,589.61,271,1243,1313
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-21,4076,0.7499803729146222,407600000.0,305692000.0,101908000.0,64240.31330615945,372658.1435792796,64240.31330615945,-29501.744995343463,358.42,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-22,483,0.75,48300000.0,36225000.0,12075000.0,52333.25168660931,44328.72719813647,52333.25168660931,-8188.237324180791,106.5,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-23,1848,0.7079166666666666,184800000.0,130823000.0,53977000.0,12169.936722629667,163154.05309357733,12169.936722629667,-29845.63001819764,192.25,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-24,3356,0.75,335600000.0,251700000.0,83900000.0,-492770.5074390883,305984.9809977049,-75290.87922556806,-530595.770479815,213.75,0,2065,2145
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-27,2967,0.75,296700000.0,222525000.0,74175000.0,-456683.32208240766,269647.8851230836,-75329.19452762496,-465443.4604289817,525.75,150,2195,2204
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-28,3162,0.748561037318153,316200000.0,236695000.0,79505000.0,2317903.959093794,290144.2717869836,2317903.959093794,-25591.50363656471,445.76,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-29,3080,0.75,308000000.0,231000000.0,77000000.0,-869365.0824692557,280138.82001360256,-75218.0915313055,-873703.3301370159,1183.5,1662,2638,2655
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-30,3467,0.6552696856071532,346700000.0,227182000.0,119518000.0,-452540.31837212655,293822.7372880641,-75078.64256242377,-466294.791522263,412.21999999999997,0,2391,2403
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-31,2815,0.7491474245115453,281500000.0,210885000.0,70615000.0,-646701.2923492125,259101.7061280793,-76910.05871995223,-654791.432375426,337.35,0,2227,2227
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-03,1767,0.75,176700000.0,132525000.0,44175000.0,-93390.32927883431,161893.89090115132,-75017.87149643552,-106775.42894587459,78.75,0,165,165
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-04,3411,0.7483230724127823,341100000.0,255253000.0,85847000.0,126213.81152320729,313393.39867890306,126213.81152320729,-47521.72701896874,339.15,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-05,1772,0.75,177200000.0,132900000.0,44300000.0,-164128.90238600198,158622.63963842037,-75105.47306800367,-168789.1628717108,26.25,0,923,923
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-06,2436,0.7409811165845649,243600000.0,180503000.0,63097000.0,-1006219.6664284094,216775.60606746603,-77677.13049075691,-1011128.1688934084,92.84,0,2075,2075
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-07,1035,0.75,103500000.0,77625000.0,25875000.0,71936.26473403256,93946.85069228733,71936.26473403256,-12756.137407639748,42.0,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-10,2838,0.7475863284002819,283800000.0,212165000.0,71635000.0,-1002097.0830013105,257819.89827493986,-75209.24247053494,-1002600.044470016,258.37,0,2580,2580
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-11,977,0.75,97700000.0,73275000.0,24425000.0,-101652.73289011036,88090.03930109991,-75089.28659063994,-111997.43511587215,92.25,0,272,272
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-12,3258,0.7407366482504605,325800000.0,241332000.0,84468000.0,-1154156.9572343682,298874.88024751423,-76096.12402951978,-1159514.245219925,243.55,0,2594,2940
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-13,4059,0.7475979305247598,405900000.0,303450000.0,102450000.0,1708646.6889015802,373016.0854893403,1708646.6889015802,-73492.94906789255,586.56,523,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-14,1527,0.75,152700000.0,114525000.0,38175000.0,52268.229565016045,138237.11468893255,52268.229565016045,-26971.20754274333,254.25,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-17,3487,0.7499541152853456,348700000.0,261509000.0,87191000.0,-1152492.4127245895,318473.3620632504,-75235.45106204004,-1160968.5483637124,449.41,0,2769,2770
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-18,2976,0.75,297600000.0,223200000.0,74400000.0,-377002.45583154826,271988.9247604668,-76084.85271180856,-394415.05069173983,81.75,0,2577,2712
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-19,1854,0.75,185400000.0,139050000.0,46350000.0,-237250.05296747404,169113.10148679058,-75180.29463638987,-240304.42730545052,205.5,0,1192,1193
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-20,4431,0.7036131798691041,443100000.0,311771000.0,131329000.0,1295675.62097512,395595.54942912527,1295675.62097512,-53137.518834300456,896.55,1946,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-21,2240,0.7071830357142856,224000000.0,158409000.0,65591000.0,272269.4134768611,194681.75201642126,272269.4134768611,-47151.85215250234,97.83,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-24,3042,0.7452892833662065,304200000.0,226717000.0,77483000.0,292599.40768909844,276366.91469124024,292599.40768909844,-114836.40193435347,273.88,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-25,1566,0.75,156600000.0,117450000.0,39150000.0,4425.63330349686,141841.71663707634,4425.63330349686,-40793.7446459028,241.5,0,0,0
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-26,4522,0.6748827952233525,452200000.0,305182000.0,147018000.0,-211302.5112880262,385654.52519351465,-75142.52737513935,-240911.44553850975,132.16,0,2516,2727
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-27,3928,0.7439282077393076,392800000.0,292215000.0,100585000.0,-304582.02726580855,357984.9324723661,-76179.46421252085,-330008.48410865804,156.3,0,2366,2476
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-28,2641,0.75,264100000.0,198075000.0,66025000.0,-644269.4034429399,241194.56237774066,-75200.18761599192,-648537.9400630846,89.25,0,2087,2087
S01,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-31,2247,0.6884646194926569,224700000.0,154698000.0,70002000.0,-418454.6190269793,199260.91463229936,-75334.64915693621,-440066.1924211508,36.71,0,1683,1685
