strategy_id,execution_profile,fill_model,queue_position_bucket,risk_limit_profile,profile_role,trade_dates,orders,daily_loss_limit_inr,drawdown_limit_inr,tail_trade_loss_limit_inr,max_abs_position_limit_units,breach_days,daily_loss_breach_days,drawdown_breach_days,position_limit_breach_days,tail_trade_loss_breach,breach_day_fraction,worst_daily_risk_adjusted_net_pnl_inr,tail_loss_1pct_filled_pnl_inr,max_intraday_drawdown_inr,max_abs_position_units,daily_loss_excess_ratio,drawdown_excess_ratio,position_excess_ratio,tail_loss_excess_ratio,risk_limit_severity_score,risk_limit_status,risk_pass_candidate_under_limit_profile,risk_evidence_scope,not_acceptance_grade
S01,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,160471,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-10713.540330401736,-2740.8925357348658,-34952.68319012191,747.0,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,907352,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-77537.66142272353,-2752.6215443279325,-397465.76419527474,151.5,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,273427,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-75974.88273492831,-3039.7651756679556,-183978.9854403838,1480.25,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,54,33129,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-77763.8168955158,-3310.308165806511,-450315.6474385509,65.1,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,54,32935,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-78420.77557860139,-4455.94696242025,-392302.7878799468,135.26,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,54,32935,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-77116.15294269344,-2623.202139954101,-233441.778978892,70.4,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,54,34373,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-77236.59573725789,-5307.832783278327,-311477.4050405851,141.26,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,54,34373,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-78971.70534008245,-7979.75295381311,-435537.75370499655,204.74,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,54,34373,-150000.0,-200000.0,-75000.0,1000.0,0,0,0,0,False,0.0,-75483.95265419401,-2857.1371084570073,-178705.62147933833,67.5,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,54,34373,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-75483.95265419401,-2857.1371084570073,-178705.62147933833,67.5,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,448403,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-76245.20653637992,-2834.785389350775,-452705.11369335104,814.5,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
