scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase283_variant_id,ensemble_family_id,ensemble_family,vote_threshold,bucket_id,bucket_rule,seed_ids,included_target_families,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,204,2,202,16,186,0,2,2,4,2,8,23.83338406918608,0.023833384069186083,0.7507515981793617,1,0,100000.0,1.0,0.9901960784313726,-4.681801755091319,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,204,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,312,1,311,3,308,0,2,1,6,1,8,33.430418971196666,0.03343041897119667,1.0530581975926951,1,0,50000.0,0.5,0.4983974358974359,0.0,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,312,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,312,2,310,7,303,0,2,2,6,2,8,59.06453515529542,0.05906453515529542,1.8605328573918056,1,0,100000.0,1.0,0.9903846153846154,0.0,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,312,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,312,1,311,3,308,0,2,1,6,1,8,50.145628456795,0.050145628456795,1.5795872963890425,1,0,75000.0,0.75,0.7475961538461539,0.0,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,312,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,312,2,310,7,303,0,2,2,6,2,8,59.06453515529542,0.05906453515529542,1.8605328573918056,1,0,100000.0,1.0,0.9903846153846154,0.0,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,312,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,312,1,311,3,308,0,2,1,6,1,8,66.86083794239333,0.06686083794239334,2.1061163951853903,1,0,100000.0,1.0,0.9967948717948718,0.0,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,312,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,312,2,310,7,303,0,2,2,6,2,8,59.06453515529542,0.05906453515529542,1.8605328573918056,1,0,100000.0,1.0,0.9903846153846154,0.0,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,312,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,429,2,427,10,417,0,2,1,6,2,8,144.0560073586087,0.14405600735860868,4.5377642317961735,1,0,100000.0,1.0,0.4976689976689977,-4.681801755091319,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,429,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,429,4,425,28,397,0,2,2,6,4,8,138.04921734233952,0.13804921734233952,4.3485503462836945,1,0,200000.0,2.0,0.9941724941724942,-34.52197584054659,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,429,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,429,2,427,10,417,0,2,1,6,2,8,216.08401103791303,0.21608401103791303,6.806646347694261,1,0,150000.0,1.5,0.7465034965034965,-7.022702632636979,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,429,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,429,4,425,28,397,0,2,2,6,4,8,138.04921734233952,0.13804921734233952,4.3485503462836945,1,0,200000.0,2.0,0.9941724941724942,-34.52197584054659,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,429,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,429,2,427,10,417,0,2,1,6,2,8,288.1120147172174,0.28811201471721737,9.075528463592347,1,0,200000.0,2.0,0.9953379953379954,-9.363603510182639,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,429,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,429,4,425,28,397,0,2,2,6,4,8,138.04921734233952,0.13804921734233952,4.3485503462836945,1,0,200000.0,2.0,0.9941724941724942,-34.52197584054659,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,429,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,165,2,163,3,160,0,2,1,5,2,8,145.88992892581618,0.14588992892581618,4.595532761163209,1,0,100000.0,1.0,0.49393939393939396,-4.681801755091319,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,165,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,165,4,161,14,147,0,2,2,5,4,8,235.13826251203574,0.23513826251203573,7.406855269129125,1,0,200000.0,2.0,0.9818181818181818,-4.681801755091319,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,165,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,165,2,163,3,160,0,2,1,5,2,8,218.83489338872425,0.21883489338872425,6.893299141744814,1,0,150000.0,1.5,0.740909090909091,-7.022702632636979,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,165,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,165,4,161,14,147,0,2,2,5,4,8,235.13826251203574,0.23513826251203573,7.406855269129125,1,0,200000.0,2.0,0.9818181818181818,-4.681801755091319,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,165,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,165,2,163,3,160,0,2,1,5,2,8,291.77985785163236,0.29177985785163235,9.191065522326419,1,0,200000.0,2.0,0.9878787878787879,-9.363603510182639,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,165,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,165,4,161,14,147,0,2,2,5,4,8,235.13826251203574,0.23513826251203573,7.406855269129125,1,0,200000.0,2.0,0.9818181818181818,-4.681801755091319,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,165,1,1,0,0,0,0,0
P271_P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V2_ALL_EVENTS_CAP100000_NOT50000_CONC1_COST200,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V2_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,125,2,123,3,120,0,2,2,4,2,8,179.08691650518492,0.1790869165051849,5.641237869913325,1,0,100000.0,1.0,0.492,0.0,1,0,0,0,0,P283_P282_TIME_GATED_REPLENISH_ENSEMBLE_V2_ALL_EVENTS,P282_TIME_GATED_REPLENISH_ENSEMBLE,time_gated_replenish_ensemble,2,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_TIME_TO_EXIT_SHORT_HQ90;P280_REPLENISH_CONFIRM_Q50;P280_TIME_TO_EXIT_SHORT_HQ70;P280_TIME_TO_EXIT_SHORT_HQ80,depth_replenishment_confirmation;spread_cost_margin;time_to_exit,125,1,1,0,0,0,0,0
