scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase286_variant_id,lifecycle_family_id,lifecycle_family,grid_id,selected_event_rows,side_multiplier,entry_delay_ticks,exit_horizon_ticks,take_profit_bps,stop_loss_bps,latency_bucket,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,lifecycle_proxy_model,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,1,cost200,2.0,0.0,861,4,857,52,805,0,1,1,6,1,8,-1316.132319494598,-1.316132319494598,-41.458168064079835,1,0,400000.0,4.0,0.9953542392566783,-1316.132319494598,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E1_H5,861,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,2,cost200,2.0,0.0,861,8,853,76,777,0,1,1,6,4,8,-1296.0356123196768,-1.2960356123196768,-40.82512178806982,1,0,400000.0,4.0,0.9802555168408827,-1296.0356123196768,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E1_H5,861,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,4,cost200,2.0,0.0,861,14,847,150,697,0,1,1,6,6,8,-1113.3203273876727,-1.1133203273876726,-35.06959031271169,1,0,350000.0,3.5,0.9454123112659698,-1113.3203273876727,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E1_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E1_H5,861,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,1,cost200,2.0,0.0,861,3,858,53,805,0,1,1,6,1,8,-289.246127913633,-0.289246127913633,-9.11125302927944,1,0,75000.0,0.75,0.24912891986062718,-289.246127913633,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,2,cost200,2.0,0.0,861,5,856,73,783,0,1,1,6,3,8,-537.685267329853,-0.537685267329853,-16.937085920890368,1,0,125000.0,1.25,0.4909988385598142,-537.685267329853,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,4,cost200,2.0,0.0,861,7,854,85,769,0,1,1,6,5,8,-627.1123510208496,-0.6271123510208496,-19.754039057156763,1,0,175000.0,1.75,0.9497677119628339,-627.1123510208496,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,1,cost200,2.0,0.0,861,3,858,53,805,0,1,1,6,1,8,-578.492255827266,-0.578492255827266,-18.22250605855888,1,0,150000.0,1.5,0.49825783972125437,-578.492255827266,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,2,cost200,2.0,0.0,861,5,856,73,783,0,1,1,6,3,8,-1075.370534659706,-1.075370534659706,-33.874171841780736,1,0,250000.0,2.5,0.9819976771196284,-1075.370534659706,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,4,cost200,2.0,0.0,861,7,854,85,769,0,1,1,6,5,8,-627.1123510208496,-0.6271123510208496,-19.754039057156763,1,0,175000.0,1.75,0.9497677119628339,-627.1123510208496,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT75000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,75000.0,1,cost200,2.0,0.0,861,3,858,53,805,0,1,1,6,1,8,-867.7383837408993,-0.8677383837408993,-27.333759087838327,1,0,225000.0,2.25,0.7473867595818815,-867.7383837408993,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT75000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,75000.0,2,cost200,2.0,0.0,861,5,856,73,783,0,1,1,6,3,8,-1075.370534659706,-1.075370534659706,-33.874171841780736,1,0,250000.0,2.5,0.9819976771196284,-1075.370534659706,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT75000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,75000.0,4,cost200,2.0,0.0,861,7,854,85,769,0,1,1,6,5,8,-627.1123510208496,-0.6271123510208496,-19.754039057156763,1,0,175000.0,1.75,0.9497677119628339,-627.1123510208496,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT100000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,100000.0,1,cost200,2.0,0.0,861,3,858,53,805,0,1,1,6,1,8,-1156.984511654532,-1.156984511654532,-36.44501211711776,1,0,300000.0,3.0,0.9965156794425087,-1156.984511654532,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT100000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,100000.0,2,cost200,2.0,0.0,861,5,856,73,783,0,1,1,6,3,8,-1075.370534659706,-1.075370534659706,-33.874171841780736,1,0,250000.0,2.5,0.9819976771196284,-1075.370534659706,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT100000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,100000.0,100000.0,4,cost200,2.0,0.0,861,7,854,85,769,0,1,1,6,5,8,-627.1123510208496,-0.6271123510208496,-19.754039057156763,1,0,175000.0,1.75,0.9497677119628339,-627.1123510208496,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_INV_E2_H8,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_INV_E2_H8,861,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT25000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,25000.0,1,cost200,2.0,0.0,861,4,857,52,805,0,1,1,6,1,8,-125.36239999999998,-0.12536239999999998,-3.9489155999999994,1,0,100000.0,1.0,0.24883855981416958,-125.36239999999998,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT25000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,25000.0,2,cost200,2.0,0.0,861,8,853,76,777,0,1,1,6,4,8,-250.72479999999996,-0.25072479999999997,-7.897831199999999,1,0,200000.0,2.0,0.4901277584204414,-250.72479999999996,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT25000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,25000.0,4,cost200,2.0,0.0,861,14,847,150,697,0,1,1,6,6,8,-458.76839999999993,-0.4587683999999999,-14.451204599999997,1,0,350000.0,3.5,0.9454123112659698,-458.76839999999993,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT50000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,50000.0,1,cost200,2.0,0.0,861,4,857,52,805,0,1,1,6,1,8,-250.72479999999996,-0.25072479999999997,-7.897831199999999,1,0,200000.0,2.0,0.49767711962833916,-250.72479999999996,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT50000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,50000.0,2,cost200,2.0,0.0,861,8,853,76,777,0,1,1,6,4,8,-501.4495999999999,-0.5014495999999999,-15.795662399999998,1,0,400000.0,4.0,0.9802555168408827,-501.4495999999999,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT50000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,50000.0,4,cost200,2.0,0.0,861,14,847,150,697,0,1,1,6,6,8,-458.76839999999993,-0.4587683999999999,-14.451204599999997,1,0,350000.0,3.5,0.9454123112659698,-458.76839999999993,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT75000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,75000.0,1,cost200,2.0,0.0,861,4,857,52,805,0,1,1,6,1,8,-376.08719999999994,-0.37608719999999995,-11.846746799999998,1,0,300000.0,3.0,0.7465156794425087,-376.08719999999994,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT75000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,75000.0,2,cost200,2.0,0.0,861,8,853,76,777,0,1,1,6,4,8,-501.4495999999999,-0.5014495999999999,-15.795662399999998,1,0,400000.0,4.0,0.9802555168408827,-501.4495999999999,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT75000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,75000.0,4,cost200,2.0,0.0,861,14,847,150,697,0,1,1,6,6,8,-458.76839999999993,-0.4587683999999999,-14.451204599999997,1,0,350000.0,3.5,0.9454123112659698,-458.76839999999993,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT100000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,100000.0,1,cost200,2.0,0.0,861,4,857,52,805,0,1,1,6,1,8,-501.4495999999999,-0.5014495999999999,-15.795662399999998,1,0,400000.0,4.0,0.9953542392566783,-501.4495999999999,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT100000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,100000.0,2,cost200,2.0,0.0,861,8,853,76,777,0,1,1,6,4,8,-501.4495999999999,-0.5014495999999999,-15.795662399999998,1,0,400000.0,4.0,0.9802555168408827,-501.4495999999999,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT100000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,100000.0,4,cost200,2.0,0.0,861,14,847,150,697,0,1,1,6,6,8,-458.76839999999993,-0.4587683999999999,-14.451204599999997,1,0,350000.0,3.5,0.9454123112659698,-458.76839999999993,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP4_SL4_H5,861,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10_CAP100000_NOT25000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,100000.0,25000.0,1,cost200,2.0,0.0,861,2,859,54,805,0,1,1,6,1,8,-42.6812,-0.0426812,-1.3444578,1,0,50000.0,0.5,0.2494192799070848,-42.6812,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP8_SL4_H10,861,1,1,10,8.0,4.0,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10_CAP100000_NOT25000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,100000.0,25000.0,2,cost200,2.0,0.0,861,4,857,72,785,0,1,1,6,3,8,-85.3624,-0.0853624,-2.6889156,1,0,100000.0,1.0,0.4912891986062718,-85.3624,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP8_SL4_H10,861,1,1,10,8.0,4.0,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10_CAP100000_NOT25000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,100000.0,25000.0,4,cost200,2.0,0.0,861,6,855,86,769,0,1,1,6,5,8,-158.0436,-0.1580436,-4.978373400000001,1,0,150000.0,1.5,0.9512195121951219,-158.0436,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP8_SL4_H10,861,1,1,10,8.0,4.0,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10_CAP100000_NOT50000_CONC1_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,100000.0,50000.0,1,cost200,2.0,0.0,861,2,859,54,805,0,1,1,6,1,8,-85.3624,-0.0853624,-2.6889156,1,0,100000.0,1.0,0.4988385598141696,-85.3624,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP8_SL4_H10,861,1,1,10,8.0,4.0,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10_CAP100000_NOT50000_CONC2_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,100000.0,50000.0,2,cost200,2.0,0.0,861,4,857,72,785,0,1,1,6,3,8,-170.7248,-0.1707248,-5.3778312,1,0,200000.0,2.0,0.9825783972125436,-170.7248,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP8_SL4_H10,861,1,1,10,8.0,4.0,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10_CAP100000_NOT50000_CONC4_COST200,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,100000.0,50000.0,4,cost200,2.0,0.0,861,6,855,86,769,0,1,1,6,5,8,-158.0436,-0.1580436,-4.978373400000001,1,0,150000.0,1.5,0.9512195121951219,-158.0436,1,0,0,0,0,P286_P285_ENTRY_DELAY_TEST_P285_GRID_ORIG_TP8_SL4_H10,P285_ENTRY_DELAY_TEST,entry_delay_test,P285_GRID_ORIG_TP8_SL4_H10,861,1,1,10,8.0,4.0,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
