scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase273_scope_id,phase273_scope_candidate_id,order_policy,candidate_subset_size
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC4_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,125000.0,4,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-119.02588469957855,-0.04761035387983142,-11.997809177717517,0,0,500000.0,2.0,0.20454545454545456,-273.7182442138434,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC4_COST200,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,125000.0,4,cost200,2.0,0.0,11,8,3,3,0,0,1,1,7,7,1,-325.72888469957854,-0.1302915538798314,-32.83347157771752,0,0,500000.0,2.0,0.20454545454545456,-401.4262769837845,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC4_COST100_PLUS_1BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,125000.0,4,cost100_plus_1bp,1.0,1.0,11,8,3,3,0,0,1,1,7,7,1,37.67711530042146,0.015070846120168586,3.7978532222824835,0,0,500000.0,2.0,0.20454545454545456,-228.66333637313474,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC4_COST100_PLUS_2BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,125000.0,4,cost100_plus_2bp,1.0,2.0,11,8,3,3,0,0,1,1,7,7,1,-12.322884699578523,-0.004929153879831409,-1.242146777717515,0,0,500000.0,2.0,0.20454545454545456,-234.91333637313474,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC1_COST100,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,1,cost100,1.0,0.0,11,5,6,2,4,0,1,1,7,5,1,272.758160437511,0.054551632087502196,13.747011286050553,0,1,250000.0,0.5,0.05454545454545456,-64.42746818938144,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC1_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,1,cost150,1.5,0.0,11,5,6,2,4,0,1,1,7,5,1,169.40666043751094,0.033881332087502186,8.538095686050552,0,0,250000.0,0.5,0.05454545454545456,-103.16389212463989,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC1_COST200,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,1,cost200,2.0,0.0,11,5,6,2,4,0,1,1,7,5,1,66.05516043751098,0.013211032087502196,3.3291800860505534,0,0,250000.0,0.5,0.05454545454545456,-144.50449212463985,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC1_COST100_PLUS_1BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,1,cost100_plus_1bp,1.0,1.0,11,5,6,2,4,0,1,1,7,5,1,247.75816043751098,0.0495516320875022,12.487011286050555,0,1,250000.0,0.5,0.05454545454545456,-71.82329212463986,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC1_COST100_PLUS_2BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,1,cost100_plus_2bp,1.0,2.0,11,5,6,2,4,0,1,1,7,5,1,222.75816043751098,0.044551632087502194,11.227011286050553,0,0,250000.0,0.5,0.05454545454545456,-81.82329212463986,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC2_COST100,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,2,cost100,1.0,0.0,11,7,4,3,1,0,1,1,7,6,1,-0.31291190743165487,-6.258238148633097e-05,-0.015770760134555407,0,0,350000.0,0.7,0.07272727272727274,-177.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC2_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,2,cost150,1.5,0.0,11,7,4,3,1,0,1,1,7,6,1,-145.00501190743168,-0.029001002381486337,-7.308252600134557,0,0,350000.0,0.7,0.07272727272727274,-244.6584683748799,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC2_COST200,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,2,cost200,2.0,0.0,11,7,4,3,1,0,1,1,7,6,1,-289.69711190743163,-0.057939422381486326,-14.600734440134554,0,0,350000.0,0.7,0.07272727272727274,-350.2550257347964,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC2_COST100_PLUS_1BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,2,cost100_plus_1bp,1.0,1.0,11,7,4,3,1,0,1,1,7,6,1,-35.312911907431655,-0.007062582381486332,-1.7797707601345556,0,0,350000.0,0.7,0.07272727272727274,-182.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC2_COST100_PLUS_2BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,2,cost100_plus_2bp,1.0,2.0,11,7,4,3,1,0,1,1,7,6,1,-70.31291190743165,-0.014062582381486333,-3.5437707601345556,0,0,350000.0,0.7,0.07272727272727274,-191.3069683748799,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC3_COST100,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,3,cost100,1.0,0.0,11,8,3,3,0,0,1,1,7,7,1,70.14169224033714,0.014028338448067426,3.5351412889129916,0,0,400000.0,0.8,0.08181818181818182,-177.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC3_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,3,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-95.22070775966284,-0.01904414155193257,-4.799123671087008,0,0,400000.0,0.8,0.08181818181818182,-218.9745953710747,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC3_COST200,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,3,cost200,2.0,0.0,11,8,3,3,0,0,1,1,7,7,1,-260.5831077596628,-0.05211662155193257,-13.133388631087008,0,0,400000.0,0.8,0.08181818181818182,-321.1410215870276,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC3_COST100_PLUS_1BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,3,cost100_plus_1bp,1.0,1.0,11,8,3,3,0,0,1,1,7,7,1,30.141692240337164,0.006028338448067432,1.519141288912993,0,0,400000.0,0.8,0.08181818181818182,-182.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC3_COST100_PLUS_2BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,3,cost100_plus_2bp,1.0,2.0,11,8,3,3,0,0,1,1,7,7,1,-9.85830775966285,-0.00197166155193257,-0.49685871108700763,0,0,400000.0,0.8,0.08181818181818182,-187.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC4_COST100,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,4,cost100,1.0,0.0,11,8,3,3,0,0,1,1,7,7,1,70.14169224033714,0.014028338448067426,3.5351412889129916,0,0,400000.0,0.8,0.08181818181818182,-177.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC4_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,4,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-95.22070775966284,-0.01904414155193257,-4.799123671087008,0,0,400000.0,0.8,0.08181818181818182,-218.9745953710747,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC4_COST200,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,4,cost200,2.0,0.0,11,8,3,3,0,0,1,1,7,7,1,-260.5831077596628,-0.05211662155193257,-13.133388631087008,0,0,400000.0,0.8,0.08181818181818182,-321.1410215870276,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC4_COST100_PLUS_1BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,4,cost100_plus_1bp,1.0,1.0,11,8,3,3,0,0,1,1,7,7,1,30.141692240337164,0.006028338448067432,1.519141288912993,0,0,400000.0,0.8,0.08181818181818182,-182.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT50000_CONC4_COST100_PLUS_2BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,50000.0,4,cost100_plus_2bp,1.0,2.0,11,8,3,3,0,0,1,1,7,7,1,-9.85830775966285,-0.00197166155193257,-0.49685871108700763,0,0,400000.0,0.8,0.08181818181818182,-187.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC1_COST100,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,1,cost100,1.0,0.0,11,5,6,2,4,0,1,1,7,5,1,409.1372406562665,0.0818274481312533,20.62051692907583,0,1,375000.0,0.75,0.0818181818181818,-96.64120228407216,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC1_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,1,cost150,1.5,0.0,11,5,6,2,4,0,1,1,7,5,1,254.10999065626643,0.05082199813125328,12.807143529075827,0,1,375000.0,0.75,0.0818181818181818,-154.74583818695982,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC1_COST200,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,1,cost200,2.0,0.0,11,5,6,2,4,0,1,1,7,5,1,99.08274065626648,0.019816548131253296,4.9937701290758305,0,0,375000.0,0.75,0.0818181818181818,-216.75673818695978,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC1_COST100_PLUS_1BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,1,cost100_plus_1bp,1.0,1.0,11,5,6,2,4,0,1,1,7,5,1,371.6372406562665,0.07432744813125329,18.73051692907583,0,1,375000.0,0.75,0.0818181818181818,-107.73493818695982,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC1_COST100_PLUS_2BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,1,cost100_plus_2bp,1.0,2.0,11,5,6,2,4,0,1,1,7,5,1,334.1372406562665,0.0668274481312533,16.840516929075832,0,1,375000.0,0.75,0.0818181818181818,-122.73493818695982,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC2_COST100,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,2,cost100,1.0,0.0,11,7,4,3,1,0,1,1,7,6,1,-0.4693678611474468,-9.387357222948935e-05,-0.023656140201831318,0,0,525000.0,1.05,0.10909090909090909,-266.8960036477617,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC2_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,2,cost150,1.5,0.0,11,7,4,3,1,0,1,1,7,6,1,-217.50751786114748,-0.0435015035722295,-10.962378900201832,0,0,525000.0,1.05,0.10909090909090909,-366.98770256231984,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC2_COST200,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,2,cost200,2.0,0.0,11,7,4,3,1,0,1,1,7,6,1,-434.5456678611473,-0.08690913357222946,-21.901101660201824,0,0,525000.0,1.05,0.10909090909090909,-525.3825386021945,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC2_COST100_PLUS_1BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,2,cost100_plus_1bp,1.0,1.0,11,7,4,3,1,0,1,1,7,6,1,-52.969367861147475,-0.010593873572229495,-2.6696561402018326,0,0,525000.0,1.05,0.10909090909090909,-274.3960036477617,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC2_COST100_PLUS_2BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,2,cost100_plus_2bp,1.0,2.0,11,7,4,3,1,0,1,1,7,6,1,-105.46936786114745,-0.02109387357222949,-5.315656140201831,0,0,525000.0,1.05,0.10909090909090909,-286.9604525623198,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC3_COST100,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,3,cost100,1.0,0.0,11,8,3,3,0,0,1,1,7,7,1,105.21253836050575,0.02104250767210115,5.30271193336949,0,0,600000.0,1.2,0.12272727272727274,-266.8960036477617,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC3_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,3,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-142.83106163949427,-0.028566212327898854,-7.198685506630511,0,0,600000.0,1.2,0.12272727272727274,-328.4618930566121,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC3_COST200,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,3,cost200,2.0,0.0,11,8,3,3,0,0,1,1,7,7,1,-390.8746616394941,-0.07817493232789882,-19.700082946630502,0,0,600000.0,1.2,0.12272727272727274,-481.71153238054126,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC3_COST100_PLUS_1BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,3,cost100_plus_1bp,1.0,1.0,11,8,3,3,0,0,1,1,7,7,1,45.21253836050575,0.009042507672101149,2.2787119333694896,0,0,600000.0,1.2,0.12272727272727274,-274.3960036477617,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC3_COST100_PLUS_2BP,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,3,cost100_plus_2bp,1.0,2.0,11,8,3,3,0,0,1,1,7,7,1,-14.78746163949424,-0.0029574923278988478,-0.7452880666305096,0,0,600000.0,1.2,0.12272727272727274,-281.8960036477617,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC4_COST100,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,4,cost100,1.0,0.0,11,8,3,3,0,0,1,1,7,7,1,105.21253836050575,0.02104250767210115,5.30271193336949,0,0,600000.0,1.2,0.12272727272727274,-266.8960036477617,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
P271_P273_PRIORITY01_REVERSE_RANK_TIME_CAP500000_NOT75000_CONC4_COST150,P273_PRIORITY01_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,500000.0,75000.0,4,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-142.83106163949427,-0.028566212327898854,-7.198685506630511,0,0,600000.0,1.2,0.12272727272727274,-328.4618930566121,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,reverse_rank_time,1
