candidate_id,feature,uses_full_top_five_depth,uses_depth_beyond_l1,sign_mode,horizon,threshold_quantile,threshold_abs_value,spread_cap_quantile,spread_cap_bps,churn_floor_quantile,churn_floor,symbols,trade_dates,cost100_trade_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_pnl_per_trade,cost100_max_drawdown_inr,cost150_trade_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_pnl_per_trade,cost150_max_drawdown_inr,cost200_trade_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_pnl_per_trade,cost200_max_drawdown_inr,random_side_net_pnl_inr,random_side_beat,survivor_candidate
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_FOLLOW_H6_TQ0p9_SPQ0p9_CQ0p75,avg_order_count_imbalance_l1_l5,1,1,follow,6,0.9,0.3149704884526193,0.9,4.157489561967698,0.75,80028.5,10,1,69,-5705.446758101911,1344.334398718128,7049.7811568200395,0.11594202898550725,0.0839255925054565,-82.68763417539002,-5649.124699633041,69,-9230.337336511933,1344.334398718128,10574.671735230057,0.057971014492753624,0.02420447569933572,-133.77300487698454,-9126.966525828562,69,-12755.227914921948,1344.334398718128,14099.562313640079,0.028985507246376812,0.004142781162385706,-184.85837557857897,-12604.808352024087,-6996.365155114696,1,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H3_TQ0p9_SPQ0p5_CQ0p75,top5_order_churn_sum,1,1,follow,3,0.9,476.5,0.5,2.6725913756795983,0.75,80028.5,10,1,63,-6319.424337156568,125.74806043884608,6445.172397595414,0.09523809523809523,0.05190408273500205,-100.30832281200902,-6385.375227318077,63,-9542.010535954278,125.74806043884608,9667.758596393123,0.031746031746031744,0.010666081716519327,-151.46048469768695,-9509.40947343511,63,-12764.596734751982,125.74806043884608,12890.344795190827,0.015873015873015872,0.0003600245735738426,-202.61264658336478,-12640.350685918613,-5519.535480556784,0,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H10_TQ0p9_SPQ0p5_CQ0p75,avg_depth_convexity_bid,1,1,reverse,10,0.9,2319.325,0.5,2.6725913756795983,0.75,80028.5,10,1,63,-6360.53423861373,46.204725033960415,6406.738963647691,0.15873015873015872,0.12573980910934543,-100.96086093037667,-6277.418359492328,63,-9563.903720437576,46.204725033960415,9610.108445471535,0.07936507936507936,0.05545488061811619,-151.80799556250122,-9356.504954394235,63,-12767.273202261422,46.204725033960415,12813.477927295382,0.047619047619047616,0.02696974357202857,-202.65513019462574,-12507.247319211328,-5121.46951212344,0,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H3_TQ0p9_SPQ0p5_CQ0p0,avg_depth_beyond_l1_qty_imbalance,1,1,follow,3,0.9,0.4628532906704733,0.5,2.6725913756795983,0.0,536.0,20,1,67,-6025.623480486034,720.2122173724403,6745.835697858474,0.13432835820895522,0.05662913600587348,-89.9346788132244,-5854.638321836032,67,-9398.54132941527,720.2122173724403,10118.753546787711,0.04477611940298507,0.008669505105665448,-140.2767362599294,-9179.962477213017,67,-12771.459178344507,720.2122173724403,13491.671395716949,0.0,0.0,-190.61879370663442,-12505.28663259,-6023.886098863843,0,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H3_TQ0p9_SPQ0p9_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,3,0.9,0.4628532906704733,0.9,4.157489561967698,0.75,80028.5,13,1,55,-6788.674745086847,-799.4303413385916,5989.244403748255,0.10909090909090909,0.016533299457100453,-123.43044991066995,-6661.599746037316,55,-9783.296946960972,-799.4303413385916,8983.866605622381,0.0,0.0,-177.87812630838133,-9595.62236599068,55,-12777.919148835103,-799.4303413385916,11978.48880749651,0.0,0.0,-232.3258027060928,-12529.644985944042,-5310.5843515546085,0,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_FOLLOW_H3_TQ0p95_SPQ0p9_CQ0p0,avg_level_weighted_depth_imbalance,1,1,follow,3,0.95,0.6029320854321769,0.9,4.157489561967698,0.0,536.0,17,1,58,-6632.867697020083,-474.7985329940142,6158.06916402607,0.08620689655172414,0.018919477982450503,-114.35978787965661,-6599.020770409634,58,-9711.90227903312,-474.7985329940142,9237.103746039103,0.0,0.0,-167.4465910178124,-9625.160666095859,58,-12790.936861046152,-474.7985329940142,12316.13832805214,0.0,0.0,-220.53339415596813,-12651.300561782084,-7209.294052667269,1,0
P256_TOP5_ORDER_CHURN_SUM_REVERSE_H10_TQ0p95_SPQ0p75_CQ0p0,top5_order_churn_sum,1,1,reverse,10,0.95,621.25,0.75,3.4284694119258963,0.0,536.0,13,1,51,-7580.875639524646,-2313.932925525286,5266.94271399936,0.1568627450980392,0.03780008017277458,-148.6446203828362,-7654.108638282303,51,-10214.346996524326,-2313.932925525286,7900.41407099904,0.058823529411764705,0.0038641901026661945,-200.28131365733972,-10101.889685904702,51,-12847.818353524006,-2313.932925525286,10533.88542799872,0.0,0.0,-251.91800693184325,-12689.309595366909,-4501.076671404017,0,0
P256_AVG_DEPTH_CONVEXITY_BID_FOLLOW_H10_TQ0p9_SPQ0p5_CQ0p75,avg_depth_convexity_bid,1,1,follow,10,0.9,2319.325,0.5,2.6725913756795983,0.75,80028.5,10,1,63,-6452.943688681652,-46.204725033960415,6406.738963647691,0.15873015873015872,0.11828696293600141,-102.42767759812146,-6397.2068696912465,63,-9656.313170505495,-46.204725033960415,9610.108445471535,0.09523809523809523,0.04532821713729145,-153.27481223024594,-9547.94923450834,63,-12859.682652329342,-46.204725033960415,12813.477927295382,0.031746031746031744,0.019387592684363516,-204.12194686237052,-12698.691599325439,-5121.46951212344,0,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_REVERSE_H10_TQ0p95_SPQ0p5_CQ0p5,avg_order_count_imbalance_l1_l5,1,1,reverse,10,0.95,0.39738816321364145,0.5,2.6725913756795983,0.5,29584.5,9,1,48,-8038.864069923752,-3210.0947584998817,4828.76931142387,0.041666666666666664,0.00341596323592916,-167.47633479007817,-7867.768923387744,48,-10453.248725635687,-3210.0947584998817,7243.153967135806,0.0,0.0,-217.77601511741014,-10213.11837866123,48,-12867.633381347623,-3210.0947584998817,9657.53862284774,0.0,0.0,-268.07569544474217,-12578.880526010385,-5762.412300064751,0,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H3_TQ0p8_SPQ0p5_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,3,0.8,0.3551181697085512,0.5,2.6725913756795983,0.75,80028.5,12,1,59,-6872.405703525162,-860.9861113650253,6011.419592160136,0.1016949152542373,0.015431647074473927,-116.48145260212138,-6767.151469511664,59,-9878.115499605228,-860.9861113650253,9017.129388240204,0.0,0.0,-167.42568643398693,-9720.234148584983,59,-12883.8252956853,-860.9861113650253,12022.839184320272,0.0,0.0,-218.36992026585253,-12673.316827658296,-5277.234438233622,0,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_FOLLOW_H3_TQ0p95_SPQ0p75_CQ0p0,avg_order_count_imbalance_l1_l5,1,1,follow,3,0.95,0.39738816321364145,0.75,3.4284694119258963,0.0,536.0,17,1,70,-5784.153912621291,1347.1387151668732,7131.292627788165,0.12857142857142856,0.07126572652865164,-82.63077018030415,-5676.841462869867,70,-9349.800226515377,1347.1387151668732,10696.938941682247,0.04285714285714286,0.015464305243735947,-133.56857466450538,-9186.936751221256,70,-12915.44654040946,1347.1387151668732,14262.58525557633,0.014285714285714285,0.001858829980831452,-184.50637914870657,-12697.032039572649,-7458.0089808019875,1,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_FOLLOW_H3_TQ0p95_SPQ0p9_CQ0p0,avg_order_count_imbalance_l1_l5,1,1,follow,3,0.95,0.39738816321364145,0.9,4.157489561967698,0.0,536.0,17,1,70,-5784.153912621291,1347.1387151668732,7131.292627788165,0.12857142857142856,0.07126572652865164,-82.63077018030415,-5676.841462869867,70,-9349.800226515377,1347.1387151668732,10696.938941682247,0.04285714285714286,0.015464305243735947,-133.56857466450538,-9186.936751221256,70,-12915.44654040946,1347.1387151668732,14262.58525557633,0.014285714285714285,0.001858829980831452,-184.50637914870657,-12697.032039572649,-7458.0089808019875,1,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H10_TQ0p9_SPQ0p5_CQ0p0,top5_qty_churn_sum,1,1,reverse,10,0.9,174624.0,0.5,2.6725913756795983,0.0,536.0,9,1,64,-6460.02530310286,28.339380238084857,6488.364683340944,0.15625,0.07780257982451728,-100.93789536098218,-6424.701176188122,64,-9704.20764477333,28.339380238084857,9732.547025011418,0.0625,0.023961866643583,-151.6282444495833,-9595.843708776176,64,-12948.389986443803,28.339380238084857,12976.729366681888,0.03125,0.0053097769538026154,-202.31859353818442,-12787.398933439903,-5878.488599958368,0,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H10_TQ0p9_SPQ0p5_CQ0p5,top5_qty_churn_sum,1,1,reverse,10,0.9,174624.0,0.5,2.6725913756795983,0.5,29584.5,9,1,64,-6460.02530310286,28.339380238084857,6488.364683340944,0.15625,0.07780257982451728,-100.93789536098218,-6424.701176188122,64,-9704.20764477333,28.339380238084857,9732.547025011418,0.0625,0.023961866643583,-151.6282444495833,-9595.843708776176,64,-12948.389986443803,28.339380238084857,12976.729366681888,0.03125,0.0053097769538026154,-202.31859353818442,-12787.398933439903,-5878.488599958368,0,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H10_TQ0p9_SPQ0p5_CQ0p75,top5_qty_churn_sum,1,1,reverse,10,0.9,174624.0,0.5,2.6725913756795983,0.75,80028.5,9,1,64,-6460.02530310286,28.339380238084857,6488.364683340944,0.15625,0.07780257982451728,-100.93789536098218,-6424.701176188122,64,-9704.20764477333,28.339380238084857,9732.547025011418,0.0625,0.023961866643583,-151.6282444495833,-9595.843708776176,64,-12948.389986443803,28.339380238084857,12976.729366681888,0.03125,0.0053097769538026154,-202.31859353818442,-12787.398933439903,-5878.488599958368,0,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H3_TQ0p8_SPQ0p5_CQ0p75,avg_level_weighted_depth_imbalance,1,1,reverse,3,0.8,0.3822176352197379,0.5,2.6725913756795983,0.75,80028.5,11,1,60,-6854.061935010095,-746.6014897716366,6107.460445238458,0.08333333333333333,0.01497933594716766,-114.23436558350159,-6748.807700996597,60,-9907.792157629325,-746.6014897716366,9161.190667857689,0.0,0.0,-165.12986929382208,-9749.910806609076,60,-12961.522380248554,-746.6014897716366,12214.920890476917,0.0,0.0,-216.02537300414258,-12751.013912221557,-5494.63784725787,0,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H6_TQ0p9_SPQ0p5_CQ0p75,depth_withdrawal_pressure,1,1,follow,6,0.9,18636.5,0.5,2.6725913756795983,0.75,80028.5,11,1,62,-6720.984699156934,-447.61136194139124,6273.373337215544,0.08064516129032258,0.023330754275139382,-108.40297901866022,-6574.442308306038,62,-9857.671367764704,-447.61136194139124,9410.060005823314,0.016129032258064516,0.0029315340547201216,-158.99469948007587,-9657.158426801243,62,-12994.358036372478,-447.61136194139124,12546.746674431088,0.0,0.0,-209.58641994149158,-12739.874545296454,-5684.768334586993,0,0
P256_TOP5_QTY_CHURN_SUM_FOLLOW_H10_TQ0p9_SPQ0p5_CQ0p0,top5_qty_churn_sum,1,1,follow,10,0.9,174624.0,0.5,2.6725913756795983,0.0,536.0,9,1,64,-6516.704063579029,-28.339380238084857,6488.364683340944,0.109375,0.10080793252342049,-101.82350099342233,-6361.932414542442,64,-9760.886405249503,-28.339380238084857,9732.547025011418,0.078125,0.038019687209972,-152.51385008202348,-9553.487639206165,64,-13005.068746919973,-28.339380238084857,12976.729366681888,0.015625,0.019467613900622717,-203.20419917062458,-12745.042863869878,-5878.488599958368,0,0
P256_TOP5_QTY_CHURN_SUM_FOLLOW_H10_TQ0p9_SPQ0p5_CQ0p5,top5_qty_churn_sum,1,1,follow,10,0.9,174624.0,0.5,2.6725913756795983,0.5,29584.5,9,1,64,-6516.704063579029,-28.339380238084857,6488.364683340944,0.109375,0.10080793252342049,-101.82350099342233,-6361.932414542442,64,-9760.886405249503,-28.339380238084857,9732.547025011418,0.078125,0.038019687209972,-152.51385008202348,-9553.487639206165,64,-13005.068746919973,-28.339380238084857,12976.729366681888,0.015625,0.019467613900622717,-203.20419917062458,-12745.042863869878,-5878.488599958368,0,0
P256_TOP5_QTY_CHURN_SUM_FOLLOW_H10_TQ0p9_SPQ0p5_CQ0p75,top5_qty_churn_sum,1,1,follow,10,0.9,174624.0,0.5,2.6725913756795983,0.75,80028.5,9,1,64,-6516.704063579029,-28.339380238084857,6488.364683340944,0.109375,0.10080793252342049,-101.82350099342233,-6361.932414542442,64,-9760.886405249503,-28.339380238084857,9732.547025011418,0.078125,0.038019687209972,-152.51385008202348,-9553.487639206165,64,-13005.068746919973,-28.339380238084857,12976.729366681888,0.015625,0.019467613900622717,-203.20419917062458,-12745.042863869878,-5878.488599958368,0,0
P256_TOP5_ORDER_CHURN_SUM_REVERSE_H3_TQ0p9_SPQ0p5_CQ0p75,top5_order_churn_sum,1,1,reverse,3,0.9,476.5,0.5,2.6725913756795983,0.75,80028.5,10,1,63,-6570.920458034263,-125.74806043884608,6445.172397595414,0.1111111111111111,0.03238672529586128,-104.30032473070258,-6418.857821642769,63,-9793.506656831967,-125.74806043884608,9667.758596393123,0.015873015873015872,0.006630621659326607,-155.45248661638044,-9595.392572902998,63,-13016.092855629677,-125.74806043884608,12890.344795190827,0.015873015873015872,0.001196429535444841,-206.60464850205835,-12771.927324163236,-5519.535480556784,0,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H6_TQ0p9_SPQ0p5_CQ0p0,avg_depth_slope_ask,1,1,follow,6,0.9,594.85625,0.5,2.6725913756795983,0.0,536.0,11,1,66,-6376.300728654201,273.17128152268845,6649.472010176889,0.13636363636363635,0.10328865157934441,-96.61061710082122,-6270.282188186907,66,-9701.036733742643,273.17128152268845,9974.208015265333,0.09090909090909091,0.036637795186838754,-146.98540505670672,-9547.045226395048,66,-13025.77273883109,273.17128152268845,13298.944020353778,0.07575757575757576,0.007801275326136599,-197.36019301259228,-12823.80826460319,-7250.3672910387795,1,0
P256_DEPTH_WITHDRAWAL_PRESSURE_REVERSE_H3_TQ0p9_SPQ0p5_CQ0p75,depth_withdrawal_pressure,1,1,reverse,3,0.9,18636.5,0.5,2.6725913756795983,0.75,80028.5,11,1,67,-6288.394320926279,481.33747426362123,6769.7317951899,0.08955223880597014,0.021212410437941732,-93.8566316556161,-6241.197585053606,67,-9673.26021852123,481.33747426362123,10154.59769278485,0.0,0.0,-144.37701818688404,-9528.970896512692,67,-13058.12611611618,481.33747426362123,13539.4635903798,0.0,0.0,-194.89740471815193,-12859.866243995075,-6179.933774474773,0,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H6_TQ0p8_SPQ0p5_CQ0p75,avg_level_weighted_depth_imbalance,1,1,reverse,6,0.8,0.3822176352197379,0.5,2.6725913756795983,0.75,80028.5,10,1,57,-7267.071700916867,-1467.3521342039476,5799.719566712918,0.10526315789473684,0.03327617378652478,-127.49248598099766,-7133.282007398528,57,-10166.931484273326,-1467.3521342039476,8699.579350069378,0.03508771929824561,0.008254741766526429,-178.36721902233904,-9980.514673748236,57,-13066.791267629786,-1467.3521342039476,11599.439133425836,0.017543859649122806,0.00030431684348809497,-229.24195206368046,-12827.747340097949,-5014.0737158087695,0,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H3_TQ0p95_SPQ0p9_CQ0p5,top5_order_churn_sum,1,1,follow,3,0.95,621.25,0.9,4.157489561967698,0.5,29584.5,13,1,65,-6180.7063395680325,741.4398509175912,6922.146190485622,0.12307692307692308,0.08590093781951727,-95.08778983950819,-6148.563185809617,65,-9641.779434810842,741.4398509175912,10383.219285728434,0.07692307692307693,0.024224449356435612,-148.3350682278591,-9563.58483351495,65,-13102.852530053655,741.4398509175912,13844.292380971245,0.046153846153846156,0.0020501989014168414,-201.5823466162101,-12978.606481220288,-7199.384597740776,1,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H6_TQ0p9_SPQ0p5_CQ0p75,avg_depth_slope_bid,1,1,follow,6,0.9,514.7249999999999,0.5,2.6725913756795983,0.75,80028.5,8,1,64,-6666.3722820470775,-201.73268205223553,6464.639599994842,0.09375,0.08534069069965418,-104.16206690698559,-6614.993988185358,64,-9898.692082044498,-201.73268205223553,9696.959399992264,0.0625,0.039649087116082914,-154.66706378194527,-9795.671294177124,64,-13131.011882041917,-201.73268205223553,12929.279199989684,0.046875,0.016314353523762,-205.17206065690496,-12979.368585811766,-7079.420176621803,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H6_TQ0p9_SPQ0p5_CQ0p5,avg_depth_convexity_ask,1,1,reverse,6,0.9,2113.45,0.5,2.6725913756795983,0.5,29584.5,13,1,68,-6284.557328140408,582.9197244108128,6867.47705255122,0.17647058823529413,0.15452718732546675,-92.41996070794717,-6516.762031404784,68,-9718.295854416016,582.9197244108128,10301.21557882683,0.14705882352941177,0.060388843931298335,-142.91611550611788,-9807.32008794491,68,-13152.034380691626,582.9197244108128,13734.95410510244,0.10294117647058823,0.012552132578607128,-193.41227030428863,-13097.878144485047,-6741.852944798067,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H3_TQ0p9_SPQ0p5_CQ0p75,avg_depth_convexity_ask,1,1,reverse,3,0.9,2113.45,0.5,2.6725913756795983,0.75,80028.5,11,1,64,-6716.157490821262,-243.87813052582078,6472.279360295442,0.046875,0.015719630062773354,-104.93996079408222,-6630.454529938949,64,-9952.297170968983,-243.87813052582078,9708.419040443163,0.0,0.0,-155.50464329639036,-9819.545457872166,64,-13188.436851116705,-243.87813052582078,12944.558720590883,0.0,0.0,-206.06932579869851,-13008.63638580539,-6184.743583203068,0,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H6_TQ0p9_SPQ0p5_CQ0p0,avg_depth_convexity_ask,1,1,reverse,6,0.9,2113.45,0.5,2.6725913756795983,0.0,536.0,13,1,69,-6228.082739922275,735.3284448401996,6963.411184762475,0.18840579710144928,0.16212481536071746,-90.26206869452572,-6460.287443186653,69,-9709.78833230351,735.3284448401996,10445.116777143714,0.15942028985507245,0.06121139171201629,-140.72157003338418,-9798.812565832406,69,-13191.493924684752,735.3284448401996,13926.82236952495,0.10144927536231885,0.012515055451054103,-191.18107137224277,-13137.337688478168,-6990.195797438709,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H10_TQ0p8_SPQ0p5_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,10,0.8,0.3551181697085512,0.5,2.6725913756795983,0.75,80028.5,11,1,53,-7861.131049387199,-2470.451479661417,5390.679569725781,0.09433962264150944,0.024722164486056093,-148.3232273469283,-7706.3594003506105,53,-10556.470834250089,-2470.451479661417,8086.019354588672,0.018867924528301886,0.006251382445714939,-199.17869498585074,-10349.07206820675,53,-13251.81061911298,-2470.451479661417,10781.359139451562,0.018867924528301886,0.0013576077948888993,-250.0341626247732,-12991.784736062893,-5302.547749899206,0,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H3_TQ0p95_SPQ0p9_CQ0p0,top5_order_churn_sum,1,1,follow,3,0.95,621.25,0.9,4.157489561967698,0.0,536.0,13,1,68,-6109.414974851358,1088.3995565995174,7197.814531450876,0.14705882352941177,0.11384619121309991,-89.84433786546116,-6077.271821092943,68,-9708.322240576796,1088.3995565995174,10796.721797176313,0.10294117647058823,0.034934942339445996,-142.76944471436465,-9630.127639280901,68,-13307.229506302234,1088.3995565995174,14395.629062901751,0.058823529411764705,0.0038157063861364525,-195.69455156326813,-13182.983457468867,-7128.093233024103,1,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H6_TQ0p9_SPQ0p5_CQ0p0,depth_withdrawal_pressure,1,1,follow,6,0.9,18636.5,0.5,2.6725913756795983,0.0,536.0,12,1,64,-6851.704748568215,-383.6800193119049,6468.024729256309,0.09375,0.03075176174917547,-107.05788669637836,-6705.162357717319,64,-10085.71711319637,-383.6800193119049,9702.037093884464,0.03125,0.0038728580075689093,-157.58932989369328,-9885.204172232909,64,-13319.729477824523,-383.6800193119049,12936.049458512618,0.0,0.0,-208.12077309100818,-13065.245986748501,-5943.351069257245,0,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H6_TQ0p9_SPQ0p5_CQ0p5,depth_withdrawal_pressure,1,1,follow,6,0.9,18636.5,0.5,2.6725913756795983,0.5,29584.5,12,1,64,-6851.704748568215,-383.6800193119049,6468.024729256309,0.09375,0.03075176174917547,-107.05788669637836,-6705.162357717319,64,-10085.71711319637,-383.6800193119049,9702.037093884464,0.03125,0.0038728580075689093,-157.58932989369328,-9885.204172232909,64,-13319.729477824523,-383.6800193119049,12936.049458512618,0.0,0.0,-208.12077309100818,-13065.245986748501,-5943.351069257245,0,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H10_TQ0p9_SPQ0p9_CQ0p75,avg_depth_slope_ask,1,1,follow,10,0.9,594.85625,0.9,4.157489561967698,0.75,80028.5,11,1,78,-4968.200230687795,3393.8375597098343,8362.03779039763,0.24358974358974358,0.33464570264712484,-63.69487475240763,-5551.646444397913,78,-9149.21912588661,3393.8375597098343,12543.05668559644,0.1794871794871795,0.14771757532859567,-117.29768110111038,-9105.30483440814,78,-13330.238021085423,3393.8375597098343,16724.07558079526,0.07692307692307693,0.07413660438473296,-170.9004874498131,-13040.66889157646,-11836.133611980094,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_REVERSE_H10_TQ0p9_SPQ0p5_CQ0p75,depth_replenishment_pressure,1,1,reverse,10,0.9,16804.0,0.5,2.6725913756795983,0.75,80028.5,9,1,67,-6490.201908418917,371.48296842610677,6861.684876845024,0.23880597014925373,0.15173639900526562,-96.86868520028234,-6592.547205319789,67,-9921.044346841427,371.48296842610677,10292.527315267535,0.1044776119402985,0.05718980100652928,-148.07528875882727,-9680.913999866965,67,-13351.886785263938,371.48296842610677,13723.369753690047,0.05970149253731343,0.02235520622558028,-199.2818923173722,-13063.133929926698,-6632.383584362869,1,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H6_TQ0p9_SPQ0p75_CQ0p75,avg_depth_slope_ask,1,1,follow,6,0.9,594.85625,0.75,3.4284694119258963,0.75,80028.5,11,1,76,-5435.011390101631,2532.9979825196133,7968.009372621245,0.17105263157894737,0.26318733857521787,-71.51330776449515,-5358.292615592974,76,-9419.016076412254,2532.9979825196133,11952.014058931867,0.13157894736842105,0.1232168325598522,-123.93442205805597,-9289.670184896848,76,-13403.020762722876,2532.9979825196133,15936.01874524249,0.09210526315789473,0.06045970209442321,-176.3555363516168,-13221.04775420072,-9678.813144505273,1,0
P256_TOP5_ORDER_CHURN_SUM_REVERSE_H6_TQ0p95_SPQ0p75_CQ0p0,top5_order_churn_sum,1,1,reverse,6,0.95,621.25,0.75,3.4284694119258963,0.0,536.0,13,1,55,-7768.8904587856505,-2073.158858283453,5695.731600502198,0.05454545454545454,0.01857895902505948,-141.25255379610275,-7663.939047714306,55,-10616.756259036749,-2073.158858283453,8543.597400753295,0.01818181818181818,0.0009737530275036413,-193.03193198248636,-10465.753400427931,55,-13464.622059287849,-2073.158858283453,11391.463201004395,0.0,0.0,-244.81131016887,-13267.567753141551,-5293.303592266952,0,0
