root,trade_date,exchange,symbol,file,rows,column_count,missing_required_columns,required_schema_pass,l1_book_sample_pass,observed_trade_dates,observed_symbols,sample_status,sample_error
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-034502_624959-000014.parquet,2,54,,True,True,2026-07-14,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-100121_048327-049705.parquet,1,54,,True,False,2026-07-14,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-034502_778784-000015.parquet,2,54,,True,True,2026-07-14,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-100121_213170-049706.parquet,1,54,,True,False,2026-07-14,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-034502_932658-000016.parquet,1,54,,True,False,2026-07-14,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-100140_527770-049728.parquet,1,54,,True,False,2026-07-14,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-034503_084404-000017.parquet,2,54,,True,True,2026-07-14,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-100140_688473-049729.parquet,1,54,,True,False,2026-07-14,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-034503_213734-000018.parquet,1,54,,True,False,2026-07-14,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-100121_489966-049708.parquet,1,54,,True,False,2026-07-14,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-034503_345395-000019.parquet,2,54,,True,True,2026-07-14,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-100121_630926-049709.parquet,2,54,,True,False,2026-07-14,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-034503_507822-000020.parquet,1,54,,True,True,2026-07-14,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-100121_774998-049710.parquet,1,54,,True,False,2026-07-14,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-034503_646284-000021.parquet,1,54,,True,True,2026-07-14,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-100121_909056-049711.parquet,1,54,,True,False,2026-07-14,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-034503_791797-000022.parquet,1,54,,True,True,2026-07-14,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-100122_045792-049712.parquet,1,54,,True,False,2026-07-14,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-034503_918807-000023.parquet,1,54,,True,True,2026-07-14,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-100122_195009-049713.parquet,1,54,,True,False,2026-07-14,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-034504_048836-000024.parquet,1,54,,True,False,2026-07-14,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-100122_330537-049714.parquet,1,54,,True,False,2026-07-14,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-034504_188129-000025.parquet,1,54,,True,True,2026-07-14,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-100122_482859-049715.parquet,1,54,,True,False,2026-07-14,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-034504_340968-000026.parquet,1,54,,True,True,2026-07-14,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-100140_835336-049730.parquet,1,54,,True,False,2026-07-14,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-034504_489891-000027.parquet,1,54,,True,True,2026-07-14,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-100141_008621-049731.parquet,1,54,,True,False,2026-07-14,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-034504_658564-000028.parquet,1,54,,True,True,2026-07-14,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-100122_775631-049717.parquet,1,54,,True,False,2026-07-14,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-034504_838768-000029.parquet,2,54,,True,True,2026-07-14,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-100122_919601-049718.parquet,1,54,,True,False,2026-07-14,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-034504_986692-000030.parquet,1,54,,True,True,2026-07-14,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-100123_059873-049719.parquet,1,54,,True,False,2026-07-14,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-034505_129076-000031.parquet,1,54,,True,True,2026-07-14,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-100123_201560-049720.parquet,1,54,,True,False,2026-07-14,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-034505_294518-000032.parquet,1,54,,True,True,2026-07-14,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-100141_162655-049732.parquet,1,54,,True,False,2026-07-14,WIPRO,ok,
