trade_date,exchange,symbol,remote_path,local_path,remote_size
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073505_656911-031234.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073505_656911-031234.parquet,35080
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073519_889557-031266.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073519_889557-031266.parquet,35520
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073534_147981-031298.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073534_147981-031298.parquet,35331
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073548_372967-031330.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073548_372967-031330.parquet,35163
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073602_673777-031362.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073602_673777-031362.parquet,35080
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073616_883185-031394.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073616_883185-031394.parquet,35275
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073631_154252-031426.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073631_154252-031426.parquet,35089
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073645_383871-031458.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073645_383871-031458.parquet,35022
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073659_381557-031490.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073659_381557-031490.parquet,34881
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073713_629216-031522.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073713_629216-031522.parquet,35404
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073727_621679-031554.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073727_621679-031554.parquet,35286
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073741_624393-031586.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073741_624393-031586.parquet,35462
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073755_658059-031618.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073755_658059-031618.parquet,35149
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073809_714881-031650.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073809_714881-031650.parquet,35825
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073823_886482-031682.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073823_886482-031682.parquet,35019
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073837_887309-031714.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073837_887309-031714.parquet,35411
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073851_884146-031746.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073851_884146-031746.parquet,34971
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073906_173830-031778.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073906_173830-031778.parquet,34926
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073920_408807-031810.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073920_408807-031810.parquet,35427
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073934_619049-031842.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073934_619049-031842.parquet,35116
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-073948_642139-031874.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-073948_642139-031874.parquet,35156
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074002_648688-031906.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074002_648688-031906.parquet,35365
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074016_649830-031938.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074016_649830-031938.parquet,35218
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074030_939025-031970.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074030_939025-031970.parquet,35189
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074045_248503-032002.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074045_248503-032002.parquet,35147
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074059_383964-032034.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074059_383964-032034.parquet,34864
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074113_633711-032066.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074113_633711-032066.parquet,35103
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074127_626045-032098.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074127_626045-032098.parquet,35504
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074141_626487-032130.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074141_626487-032130.parquet,34888
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074155_641194-032162.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074155_641194-032162.parquet,35151
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074209_646241-032194.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074209_646241-032194.parquet,35450
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074223_995088-032226.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074223_995088-032226.parquet,35240
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074238_120629-032258.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074238_120629-032258.parquet,35076
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074252_131098-032290.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074252_131098-032290.parquet,34841
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074306_133300-032322.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074306_133300-032322.parquet,35003
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074320_134215-032354.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074320_134215-032354.parquet,35210
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074334_393911-032386.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074334_393911-032386.parquet,34998
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074348_693862-032418.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074348_693862-032418.parquet,34923
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074403_477149-032450.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074403_477149-032450.parquet,35340
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074418_178318-032482.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074418_178318-032482.parquet,35596
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074433_220334-032514.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074433_220334-032514.parquet,35752
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074448_393288-032546.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074448_393288-032546.parquet,36055
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074502_653807-032578.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074502_653807-032578.parquet,35630
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074517_179265-032610.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074517_179265-032610.parquet,35782
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074531_640733-032642.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074531_640733-032642.parquet,35552
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074545_990045-032674.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074545_990045-032674.parquet,35317
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074603_433344-032706.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074603_433344-032706.parquet,35467
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074617_888835-032738.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074617_888835-032738.parquet,35410
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074632_024807-032770.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074632_024807-032770.parquet,35014
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074646_418408-032802.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074646_418408-032802.parquet,35156
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074700_711244-032834.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074700_711244-032834.parquet,35164
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074714_872334-032866.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074714_872334-032866.parquet,35229
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074729_128800-032898.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074729_128800-032898.parquet,35296
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074743_383457-032930.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074743_383457-032930.parquet,35389
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074757_624115-032962.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074757_624115-032962.parquet,35235
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074811_896584-032994.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074811_896584-032994.parquet,34902
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074826_183689-033026.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074826_183689-033026.parquet,35037
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074840_373309-033058.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074840_373309-033058.parquet,34952
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074854_641902-033090.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074854_641902-033090.parquet,35377
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074908_887334-033122.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074908_887334-033122.parquet,35236
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074923_141583-033154.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074923_141583-033154.parquet,35133
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074937_413602-033186.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074937_413602-033186.parquet,34975
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-074952_148974-033218.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-074952_148974-033218.parquet,35009
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075006_395916-033250.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075006_395916-033250.parquet,34788
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075020_632872-033282.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075020_632872-033282.parquet,35167
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075034_880073-033314.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075034_880073-033314.parquet,34838
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075049_149293-033346.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075049_149293-033346.parquet,34798
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075103_380498-033378.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075103_380498-033378.parquet,34906
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075117_646845-033410.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075117_646845-033410.parquet,34807
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075131_637019-033442.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075131_637019-033442.parquet,34805
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075145_878667-033474.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075145_878667-033474.parquet,35142
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075200_156149-033506.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075200_156149-033506.parquet,35058
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075214_392676-033538.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075214_392676-033538.parquet,35040
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075229_218919-033570.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075229_218919-033570.parquet,34865
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075244_899392-033602.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075244_899392-033602.parquet,35454
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075259_677462-033634.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075259_677462-033634.parquet,35081
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075314_192409-033666.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075314_192409-033666.parquet,35245
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075329_433083-033698.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075329_433083-033698.parquet,35602
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075344_704944-033730.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075344_704944-033730.parquet,34896
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075359_945419-033762.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075359_945419-033762.parquet,35109
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075414_925084-033794.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075414_925084-033794.parquet,35050
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075429_618166-033826.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075429_618166-033826.parquet,35123
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075443_648141-033858.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075443_648141-033858.parquet,35166
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075457_903672-033890.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075457_903672-033890.parquet,35103
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075512_223183-033922.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075512_223183-033922.parquet,35212
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075526_380079-033954.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075526_380079-033954.parquet,34989
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075540_627024-033986.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075540_627024-033986.parquet,35259
2026-07-20,NSE,BAJAJ-AUTO,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=BAJAJ-AUTO/part-075554_624719-034018.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=BAJAJ-AUTO\part-075554_624719-034018.parquet,35002
