horizon_seconds,threshold_policy,cost_profile,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,side_policy,execution_policy,event_bucket_policy
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,long_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,long_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,long_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,long_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,50000,4,short_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_short,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,long_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,1,short_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_short,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,long_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,2,short_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_short,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,long_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,75000,4,short_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_short,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,long_only,passive_aware_directional_with_penalties,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,taker_entry_taker_exit,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,taker_entry_taker_exit,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,taker_entry_taker_exit,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,taker_entry_taker_exit,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,taker_entry_taker_exit,liquidity_shock_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,passive_aware_directional_with_penalties,all_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,passive_aware_directional_with_penalties,preopen_gap_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,passive_aware_directional_with_penalties,earnings_like_events
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,passive_aware_directional_with_penalties,macro_or_index_context
60,top_50pct_abs_signal,zerodha_plus_2bp_slippage,100000,100000,1,short_only,passive_aware_directional_with_penalties,liquidity_shock_context
