scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase298_variant_id,strategy_family,symbol,threshold_quantile,daily_event_limit,exit_horizon_ticks,selected_event_rows,trade_months,source_files,uses_raw_book_state_l1_l5,uses_top5,uses_levels_2_to_5,uses_order_count_levels_1_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,6,2,4,0,4,0,1,1,1,1,6,-330.7248,-0.03307248,-1.38904416,1,0,200000.0,0.2,0.15,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,3,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,6,1,5,0,5,0,1,1,1,1,6,-165.3624,-0.01653624,-0.69452208,1,0,100000.0,0.1,0.08333333333333333,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,6,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,6,2,4,0,4,0,1,1,1,1,6,-330.7248,-0.03307248,-1.38904416,1,0,200000.0,0.2,0.15,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,6,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,18,3,15,0,15,0,1,1,1,1,6,-496.08720000000005,-0.04960872,-2.08356624,1,0,300000.0,0.3,0.08333333333333333,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,1,18,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,18,6,12,0,12,0,1,1,1,1,6,-992.1744,-0.09921743999999999,-4.167132479999999,1,0,600000.0,0.6,0.15000000000000002,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,1,18,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,18,3,15,0,15,0,1,1,1,1,6,-496.08720000000005,-0.04960872,-2.08356624,1,0,300000.0,0.3,0.08333333333333333,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,3,18,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,18,6,12,0,12,0,1,1,1,1,6,-992.1744,-0.09921743999999999,-4.167132479999999,1,0,600000.0,0.6,0.15000000000000002,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,3,18,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,18,3,15,0,15,0,1,1,1,1,6,-855.1334833099827,-0.08551334833099827,-3.5915606299019274,1,0,300000.0,0.3,0.08333333333333333,-855.1334833099827,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,6,18,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,18,6,12,0,12,0,1,1,1,1,6,-1264.7261818889965,-0.12647261818889965,-5.311849963933786,1,0,600000.0,0.6,0.15000000000000002,-1264.7261818889965,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-08_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,6,18,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,15,1,14,0,14,0,1,1,1,1,15,-165.3624,-0.01653624,-0.277808832,1,0,100000.0,0.1,0.09333333333333334,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,1,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,15,2,13,0,13,0,1,1,1,1,15,-330.7248,-0.03307248,-0.555617664,1,0,200000.0,0.2,0.18000000000000002,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,1,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,15,1,14,0,14,0,1,1,1,1,15,-165.3624,-0.01653624,-0.277808832,1,0,100000.0,0.1,0.09333333333333334,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,3,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,15,2,13,0,13,0,1,1,1,1,15,-330.7248,-0.03307248,-0.555617664,1,0,200000.0,0.2,0.18000000000000002,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,3,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,15,1,14,0,14,0,1,1,1,1,15,-165.3624,-0.01653624,-0.277808832,1,0,100000.0,0.1,0.09333333333333334,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,6,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,15,2,13,0,13,0,1,1,1,1,15,-330.7248,-0.03307248,-0.555617664,1,0,200000.0,0.2,0.18000000000000002,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,6,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-496.08720000000005,-0.04960872,-0.833426496,1,0,300000.0,0.3,0.09333333333333334,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,1,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-992.1744,-0.09921743999999999,-1.6668529919999997,1,0,600000.0,0.6,0.18,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,1,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-496.08720000000005,-0.04960872,-0.833426496,1,0,300000.0,0.3,0.09333333333333334,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,3,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-992.1744,-0.09921743999999999,-1.6668529919999997,1,0,600000.0,0.6,0.18,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,3,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-609.8204954222358,-0.06098204954222358,-1.0244984323093562,1,0,300000.0,0.3,0.09333333333333334,-609.8204954222358,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-2061.6525530993677,-0.20616525530993676,-3.4635762892069377,1,0,600000.0,0.6,0.18,-2061.6525530993677,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,4,1,3,0,3,0,1,1,1,1,4,-165.3624,-0.01653624,-1.04178312,0,0,100000.0,0.1,0.07500000000000001,-165.3624,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,1,4,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,4,2,2,0,2,0,1,1,1,1,4,-330.7248,-0.03307248,-2.08356624,0,0,200000.0,0.2,0.125,-330.7248,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,1,4,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,4,1,3,0,3,0,1,1,1,1,4,-165.3624,-0.01653624,-1.04178312,0,0,100000.0,0.1,0.07500000000000001,-165.3624,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,3,4,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,4,2,2,0,2,0,1,1,1,1,4,-330.7248,-0.03307248,-2.08356624,0,0,200000.0,0.2,0.125,-330.7248,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,3,4,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,4,1,3,0,3,0,1,1,1,1,4,-165.3624,-0.01653624,-1.04178312,0,0,100000.0,0.1,0.07500000000000001,-165.3624,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,6,4,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,4,2,2,0,2,0,1,1,1,1,4,-330.7248,-0.03307248,-2.08356624,0,0,200000.0,0.2,0.125,-330.7248,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,6,4,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,12,3,9,0,9,0,1,1,1,1,4,-496.08720000000005,-0.04960872,-3.12534936,0,0,300000.0,0.3,0.075,-496.08720000000005,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,1,12,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,12,6,6,0,6,0,1,1,1,1,4,-992.1744,-0.09921743999999999,-6.250698719999999,0,0,600000.0,0.6,0.125,-992.1744,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,1,12,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,12,3,9,0,9,0,1,1,1,1,4,-496.08720000000005,-0.04960872,-3.12534936,0,0,300000.0,0.3,0.075,-496.08720000000005,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,3,12,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,12,6,6,0,6,0,1,1,1,1,4,-992.1744,-0.09921743999999999,-6.250698719999999,0,0,600000.0,0.6,0.125,-992.1744,0,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,3,12,1,1,1,1,1,1,0,0,0,0,0,0
