panel,trade_date,symbol,signal_index,entry_index,exit_index,signal_ts_ms,entry_ts_ms,exit_ts_ms,actual_forward_ticks_after_entry,hold_ms,l1_imbalance,l2_l5_imbalance,top5_imbalance,spread_bps_feature,book_slope,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pnl_inr,short_net_pnl_inr,long_gross_pnl_inr,short_gross_pnl_inr,long_cost200_inr,short_cost200_inr,bid_depth_change,ask_depth_change,total_depth_change,order_churn,spread_change,book_slope_change,microtrend_bps,best_side_int,best_net_pnl_inr,signed_label_inr
synthetic,2026-01-01,BAJAJ-AUTO,485,486,986,1784020717.0,1784020718.0,1784020968.0,500,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,510,511,1015,1784020730.0,1784020730.0,1784020980.0,504,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,535,536,1054,1784020742.0,1784020743.0,1784020993.0,518,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,560,561,1090,1784020755.0,1784020755.0,1784021005.0,529,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,585,586,1129,1784020767.0,1784020768.0,1784021018.0,543,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,610,611,1165,1784020780.0,1784020780.0,1784021030.0,554,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,635,636,1204,1784020792.0,1784020793.0,1784021043.0,568,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,660,661,1240,1784020805.0,1784020805.0,1784021055.0,579,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,685,686,1279,1784020817.0,1784020818.0,1784021068.0,593,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,710,711,1315,1784020830.0,1784020830.0,1784021080.0,604,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,735,736,1354,1784020842.0,1784020843.0,1784021093.0,618,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,760,761,1390,1784020855.0,1784020855.0,1784021105.0,629,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,785,786,1429,1784020867.0,1784020868.0,1784021118.0,643,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,810,811,1465,1784020880.0,1784020880.0,1784021130.0,654,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,835,836,1504,1784020892.0,1784020893.0,1784021143.0,668,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,860,861,1540,1784020905.0,1784020905.0,1784021155.0,679,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,885,886,1579,1784020917.0,1784020918.0,1784021168.0,693,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,910,911,1615,1784020930.0,1784020930.0,1784021180.0,704,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,935,936,1654,1784020942.0,1784020943.0,1784021193.0,718,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,960,961,1690,1784020955.0,1784020955.0,1784021205.0,729,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,985,986,1729,1784020967.0,1784020968.0,1784021218.0,743,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1010,1011,1759,1784020978.0,1784020978.0,1784021228.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,-0.03768296480847088,-0.043115942028985506,-0.04019427231619494,0.058823529411764705,-0.0015667467218847264,-0.0021785750323679402,5.360885033383056,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1035,1036,1786,1784020986.0,1784020987.0,1784021237.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.10711974110032363,0.09011737978038621,0.09928459256674228,0.09375,-0.009648196943536913,-0.005463802149035135,33.12226010716124,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1060,1061,1810,1784020995.0,1784020995.0,1784021245.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1085,1086,1834,1784021003.0,1784021003.0,1784021253.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1110,1111,1861,1784021011.0,1784021012.0,1784021262.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1135,1136,1885,1784021020.0,1784021020.0,1784021270.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1160,1161,1909,1784021028.0,1784021028.0,1784021278.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1185,1186,1936,1784021036.0,1784021037.0,1784021287.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1210,1211,1960,1784021045.0,1784021045.0,1784021295.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1235,1236,1984,1784021053.0,1784021053.0,1784021303.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1260,1261,2011,1784021061.0,1784021062.0,1784021312.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1285,1286,2035,1784021070.0,1784021070.0,1784021320.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1310,1311,2059,1784021078.0,1784021078.0,1784021328.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1335,1336,2086,1784021086.0,1784021087.0,1784021337.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1360,1361,2110,1784021095.0,1784021095.0,1784021345.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1385,1386,2134,1784021103.0,1784021103.0,1784021353.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1410,1411,2161,1784021111.0,1784021112.0,1784021362.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1435,1436,2185,1784021120.0,1784021120.0,1784021370.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1460,1461,2209,1784021128.0,1784021128.0,1784021378.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1485,1486,2236,1784021136.0,1784021137.0,1784021387.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1510,1511,2260,1784021145.0,1784021145.0,1784021395.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1535,1536,2284,1784021153.0,1784021153.0,1784021403.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1560,1561,2311,1784021161.0,1784021162.0,1784021412.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1585,1586,2335,1784021170.0,1784021170.0,1784021420.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1610,1611,2359,1784021178.0,1784021178.0,1784021428.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1635,1636,2386,1784021186.0,1784021187.0,1784021437.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1660,1661,2410,1784021195.0,1784021195.0,1784021445.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1685,1686,2434,1784021203.0,1784021203.0,1784021453.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1710,1711,2461,1784021211.0,1784021212.0,1784021462.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1735,1736,2485,1784021220.0,1784021220.0,1784021470.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1760,1761,2509,1784021228.0,1784021228.0,1784021478.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1785,1786,2536,1784021236.0,1784021237.0,1784021487.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1810,1811,2560,1784021245.0,1784021245.0,1784021495.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1835,1836,2584,1784021253.0,1784021253.0,1784021503.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
synthetic,2026-01-01,BAJAJ-AUTO,1860,1861,2611,1784021261.0,1784021262.0,1784021512.0,750,250.0,0.11190476190476191,0.08603174603174603,0.08907563025210084,2.9129041654529564,-0.030252100840336135,10261.0,10258.0,10258.0,10261.0,-186.75654685199999,-186.75654685199999,-27.0,-27.0,159.75654685199999,159.75654685199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.75654685199999,0.0
synthetic,2026-01-01,BAJAJ-AUTO,1885,1886,2635,1784021270.0,1784021270.0,1784021520.0,749,250.0,0.11055276381909548,0.07553173672751633,0.07965124870696025,2.924119109118378,-0.02260972365893306,10266.5,10258.0,10263.5,10261.0,-236.26322004600001,-137.260250046,-76.5,22.5,159.76322004600001,159.760250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-137.260250046,-99.00297
synthetic,2026-01-01,BAJAJ-AUTO,1910,1911,2659,1784021278.0,1784021278.0,1784021528.0,748,250.0,0.1099476439790576,0.07834583842261385,0.08206312548113934,2.9225523623964933,-0.024788298691301,10300.5,10258.0,10297.5,10261.0,-542.304472518,168.716857482,-382.5,328.5,159.804472518,159.783142518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,168.716857482,-711.02133
