label_file,read_status,horizon_sec,trade_date,exchange,symbol,split_role,rows,missing_required_columns,forbidden_columns,bucket_monotonic_violations,duplicate_bucket_rows,split_role_mismatch_rows,test_role_rows,label_available_fraction,audit_pass
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,INFY,validation,4472,,,0,0,0,0,0.9997763864042933,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,ITBEES,validation,4193,,,0,0,0,0,0.9997615072740281,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,ITC,validation,4228,,,0,0,0,0,0.999763481551561,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,JUNIORBEES,validation,4246,,,0,0,0,0,0.9997644842204427,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,KOTAKBANK,validation,4254,,,0,0,0,0,0.9997649271274095,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,LT,validation,4320,,,0,0,0,0,0.9997685185185186,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,M&M,validation,4397,,,0,0,0,0,0.9997725722083238,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,MARUTI,validation,4443,,,0,0,0,0,0.9997749268512266,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,NESTLEIND,validation,4207,,,0,0,0,0,0.9997623009270263,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,NIFTYBEES,validation,4324,,,0,0,0,0,0.9997687326549491,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,ONGC,validation,4309,,,0,0,0,0,0.9997679275934092,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,RELIANCE,validation,4367,,,0,0,0,0,0.9997710098465766,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,SBIN,validation,4354,,,0,0,0,0,0.9997703261368857,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,SUNPHARMA,validation,4237,,,0,0,0,0,0.9997639839509087,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,TCS,validation,4485,,,0,0,0,0,0.9997770345596433,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,TECHM,validation,4289,,,0,0,0,0,0.9997668454185125,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,ULTRACEMCO,validation,4085,,,0,0,0,0,0.9997552019583843,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,ok,5,2026-07-13,NSE,WIPRO,validation,4289,,,0,0,0,0,0.9997668454185125,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,ADANIPORTS,test_untouched,4200,,,0,0,0,4200,0.9997619047619047,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,AXISBANK,test_untouched,4334,,,0,0,0,4334,0.9995385325334564,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,BAJAJ-AUTO,test_untouched,4439,,,0,0,0,4439,0.9997747240369452,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,BANKBEES,test_untouched,4243,,,0,0,0,4243,0.9995286353994814,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,BHARTIARTL,test_untouched,4403,,,0,0,0,4403,0.9997728821258233,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,BPCL,test_untouched,4129,,,0,0,0,4129,0.9995156212157907,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,BRITANNIA,test_untouched,4100,,,0,0,0,4100,0.9997560975609756,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,CIPLA,test_untouched,4186,,,0,0,0,4186,0.9997611084567606,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,DRREDDY,test_untouched,4170,,,0,0,0,4170,0.9997601918465228,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,GOLDBEES,test_untouched,4176,,,0,0,0,4176,0.9995210727969349,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,HCLTECH,test_untouched,4474,,,0,0,0,4474,0.9995529727313366,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,HDFCBANK,test_untouched,4477,,,0,0,0,4477,0.9997766361402725,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,HINDUNILVR,test_untouched,4213,,,0,0,0,4213,0.9997626394493235,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,ICICIBANK,test_untouched,4378,,,0,0,0,4378,0.9997715851987209,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,INFY,test_untouched,4476,,,0,0,0,4476,0.9997765862377123,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,ITBEES,test_untouched,3982,,,0,0,0,3982,0.9994977398292315,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,ITC,test_untouched,4327,,,0,0,0,4327,0.9995377859949156,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,JUNIORBEES,test_untouched,4251,,,0,0,0,4251,0.9995295224653022,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,KOTAKBANK,test_untouched,4268,,,0,0,0,4268,0.9995313964386129,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,LT,test_untouched,4365,,,0,0,0,4365,0.9997709049255441,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,M&M,test_untouched,4370,,,0,0,0,4370,0.9997711670480549,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,MARUTI,test_untouched,4223,,,0,0,0,4223,0.9997632015155103,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,NESTLEIND,test_untouched,4194,,,0,0,0,4194,0.9997615641392466,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,NIFTYBEES,test_untouched,4242,,,0,0,0,4242,0.9992927864214993,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,ONGC,test_untouched,4247,,,0,0,0,4247,0.9997645396750647,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,RELIANCE,test_untouched,4385,,,0,0,0,4385,0.9995438996579248,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,SBIN,test_untouched,4352,,,0,0,0,4352,0.9995404411764706,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,SUNPHARMA,test_untouched,4264,,,0,0,0,4264,0.999765478424015,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,TCS,test_untouched,4474,,,0,0,0,4474,0.9997764863656683,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,TECHM,test_untouched,4290,,,0,0,0,4290,0.9997668997668998,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,ULTRACEMCO,test_untouched,4081,,,0,0,0,4081,0.999754962019113,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,ok,5,2026-07-14,NSE,WIPRO,test_untouched,4206,,,0,0,0,4206,0.9995244888254874,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,ADANIPORTS,unassigned,4243,,,0,0,0,0,0.9997643176997407,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,AXISBANK,unassigned,4454,,,0,0,0,0,0.9997754827121689,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,BAJAJ-AUTO,unassigned,4420,,,0,0,0,0,0.9997737556561086,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,BANKBEES,unassigned,4226,,,0,0,0,0,0.9992901088499764,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,BHARTIARTL,unassigned,4307,,,0,0,0,0,0.9997678198281866,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,BPCL,unassigned,4182,,,0,0,0,0,0.9997608799617408,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,BRITANNIA,unassigned,3929,,,0,0,0,0,0.9997454823110206,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,CIPLA,unassigned,4176,,,0,0,0,0,0.9997605363984674,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,DRREDDY,unassigned,4166,,,0,0,0,0,0.999759961593855,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,GOLDBEES,unassigned,4218,,,0,0,0,0,0.9992887624466572,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,HCLTECH,unassigned,4285,,,0,0,0,0,0.9997666277712952,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,HDFCBANK,unassigned,4421,,,0,0,0,0,0.9997738068310337,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,HINDUNILVR,unassigned,4199,,,0,0,0,0,0.9997618480590617,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,ICICIBANK,unassigned,4424,,,0,0,0,0,0.9997739602169982,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,INFY,unassigned,4470,,,0,0,0,0,0.9997762863534676,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,ITBEES,unassigned,4075,,,0,0,0,0,0.9992638036809816,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,ITC,unassigned,4281,,,0,0,0,0,0.9997664097173558,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,JUNIORBEES,unassigned,4358,,,0,0,0,0,0.9993116108306562,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,KOTAKBANK,unassigned,4239,,,0,0,0,0,0.9997640953054966,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=LT\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,LT,unassigned,4358,,,0,0,0,0,0.9997705369435521,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,M&M,unassigned,4419,,,0,0,0,0,0.9997737044580222,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,MARUTI,unassigned,4267,,,0,0,0,0,0.9997656433091164,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,NESTLEIND,unassigned,4051,,,0,0,0,0,0.9997531473710195,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,NIFTYBEES,unassigned,4344,,,0,0,0,0,0.9993093922651933,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,ONGC,unassigned,4286,,,0,0,0,0,0.9997666822211853,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,RELIANCE,unassigned,4388,,,0,0,0,0,0.9997721057429353,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,SBIN,unassigned,4392,,,0,0,0,0,0.9997723132969034,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,SUNPHARMA,unassigned,4309,,,0,0,0,0,0.9997679275934092,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,TCS,unassigned,4448,,,0,0,0,0,0.9997751798561151,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,TECHM,unassigned,4352,,,0,0,0,0,0.9997702205882353,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,ULTRACEMCO,unassigned,4187,,,0,0,0,0,0.9997611655123,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,ok,5,2026-07-15,NSE,WIPRO,unassigned,4262,,,0,0,0,0,0.9997653683716565,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,ADANIPORTS,unassigned,4299,,,0,0,0,0,0.9997673877645964,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,AXISBANK,unassigned,4373,,,0,0,0,0,0.999771324033844,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,BAJAJ-AUTO,unassigned,4304,,,0,0,0,0,0.9997676579925651,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,BANKBEES,unassigned,4368,,,0,0,0,0,0.9993131868131868,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,BHARTIARTL,unassigned,4360,,,0,0,0,0,0.9997706422018349,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,BPCL,unassigned,4273,,,0,0,0,0,0.9997659723847414,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,BRITANNIA,unassigned,4202,,,0,0,0,0,0.9997620180866255,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,CIPLA,unassigned,4207,,,0,0,0,0,0.9997623009270263,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,DRREDDY,unassigned,4304,,,0,0,0,0,0.9997676579925651,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,GOLDBEES,unassigned,4280,,,0,0,0,0,0.9992990654205608,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,HCLTECH,unassigned,4377,,,0,0,0,0,0.9997715330134795,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,HDFCBANK,unassigned,4441,,,0,0,0,0,0.9997748254897546,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,HINDUNILVR,unassigned,4287,,,0,0,0,0,0.999766736645673,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,ICICIBANK,unassigned,4409,,,0,0,0,0,0.9997731911998186,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,INFY,unassigned,4462,,,0,0,0,0,0.9997758852532497,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,ITBEES,unassigned,4142,,,0,0,0,0,0.9992757122163206,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,ITC,unassigned,4439,,,0,0,0,0,0.9997747240369452,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,JUNIORBEES,unassigned,4394,,,0,0,0,0,0.9993172507965408,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,KOTAKBANK,unassigned,4362,,,0,0,0,0,0.9997707473635947,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=LT\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,LT,unassigned,4458,,,0,0,0,0,0.999775684163302,1
derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,ok,5,2026-07-16,NSE,M&M,unassigned,4448,,,0,0,0,0,0.9997751798561151,1
