horizon_sec,trade_date,exchange,symbol,rows,parquet_file,bytes
60,2026-07-09,NSE,NIFTYBEES,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,30988
60,2026-07-09,NSE,ONGC,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,30851
60,2026-07-09,NSE,RELIANCE,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,30780
60,2026-07-09,NSE,SBIN,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,30288
60,2026-07-09,NSE,SUNPHARMA,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,30222
60,2026-07-09,NSE,TCS,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=TCS\receive_flow_features.parquet,30831
60,2026-07-09,NSE,TECHM,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,29912
60,2026-07-09,NSE,ULTRACEMCO,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,28308
60,2026-07-09,NSE,WIPRO,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,30728
60,2026-07-10,NSE,ADANIPORTS,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,41424
60,2026-07-10,NSE,AXISBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,40928
60,2026-07-10,NSE,BAJAJ-AUTO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,40269
60,2026-07-10,NSE,BANKBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,41741
60,2026-07-10,NSE,BHARTIARTL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,41375
60,2026-07-10,NSE,BPCL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,38616
60,2026-07-10,NSE,BRITANNIA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,38060
60,2026-07-10,NSE,CIPLA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,40301
60,2026-07-10,NSE,DRREDDY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,41389
60,2026-07-10,NSE,GOLDBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,40359
60,2026-07-10,NSE,HCLTECH,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,41950
60,2026-07-10,NSE,HDFCBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,41408
60,2026-07-10,NSE,HINDUNILVR,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,40888
60,2026-07-10,NSE,ICICIBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,40728
60,2026-07-10,NSE,INFY,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\receive_flow_features.parquet,41122
60,2026-07-10,NSE,ITBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,38317
60,2026-07-10,NSE,ITC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\receive_flow_features.parquet,40375
60,2026-07-10,NSE,JUNIORBEES,376,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,42807
60,2026-07-10,NSE,KOTAKBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,39990
60,2026-07-10,NSE,LT,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=LT\receive_flow_features.parquet,41880
60,2026-07-10,NSE,M&M,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\receive_flow_features.parquet,41335
60,2026-07-10,NSE,MARUTI,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,40708
60,2026-07-10,NSE,NESTLEIND,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,40809
60,2026-07-10,NSE,NIFTYBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,41086
60,2026-07-10,NSE,ONGC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,41049
60,2026-07-10,NSE,RELIANCE,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,40765
60,2026-07-10,NSE,SBIN,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,41660
60,2026-07-10,NSE,SUNPHARMA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,41018
60,2026-07-10,NSE,TCS,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\receive_flow_features.parquet,41771
60,2026-07-10,NSE,TECHM,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,40767
60,2026-07-10,NSE,ULTRACEMCO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,37714
60,2026-07-10,NSE,WIPRO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,41261
60,2026-07-13,NSE,ADANIPORTS,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,39977
60,2026-07-13,NSE,AXISBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,40531
60,2026-07-13,NSE,BAJAJ-AUTO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,42000
60,2026-07-13,NSE,BANKBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,42116
60,2026-07-13,NSE,BHARTIARTL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,40976
60,2026-07-13,NSE,BPCL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,39701
60,2026-07-13,NSE,BRITANNIA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,37907
60,2026-07-13,NSE,CIPLA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,39603
60,2026-07-13,NSE,DRREDDY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,39889
60,2026-07-13,NSE,GOLDBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,39371
60,2026-07-13,NSE,HCLTECH,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,42156
60,2026-07-13,NSE,HDFCBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,41082
60,2026-07-13,NSE,HINDUNILVR,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,40243
60,2026-07-13,NSE,ICICIBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,41724
60,2026-07-13,NSE,INFY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_features.parquet,42217
60,2026-07-13,NSE,ITBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,40063
60,2026-07-13,NSE,ITC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_features.parquet,38716
60,2026-07-13,NSE,JUNIORBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,42670
60,2026-07-13,NSE,KOTAKBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,40246
60,2026-07-13,NSE,LT,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_features.parquet,41140
60,2026-07-13,NSE,M&M,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_features.parquet,41565
60,2026-07-13,NSE,MARUTI,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,40218
60,2026-07-13,NSE,NESTLEIND,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,41212
60,2026-07-13,NSE,NIFTYBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,41983
60,2026-07-13,NSE,ONGC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,41659
60,2026-07-13,NSE,RELIANCE,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,40684
60,2026-07-13,NSE,SBIN,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,40739
60,2026-07-13,NSE,SUNPHARMA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,40932
60,2026-07-13,NSE,TCS,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_features.parquet,42118
60,2026-07-13,NSE,TECHM,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,42513
60,2026-07-13,NSE,ULTRACEMCO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,37484
60,2026-07-13,NSE,WIPRO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,42416
60,2026-07-14,NSE,ADANIPORTS,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,41266
60,2026-07-14,NSE,AXISBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,42098
60,2026-07-14,NSE,BAJAJ-AUTO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,40910
60,2026-07-14,NSE,BANKBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,42656
60,2026-07-14,NSE,BHARTIARTL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,42085
60,2026-07-14,NSE,BPCL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,40025
60,2026-07-14,NSE,BRITANNIA,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,39712
60,2026-07-14,NSE,CIPLA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,41143
60,2026-07-14,NSE,DRREDDY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,39560
60,2026-07-14,NSE,GOLDBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,40452
60,2026-07-14,NSE,HCLTECH,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,42442
60,2026-07-14,NSE,HDFCBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,41851
60,2026-07-14,NSE,HINDUNILVR,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,41548
60,2026-07-14,NSE,ICICIBANK,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,42128
60,2026-07-14,NSE,INFY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_features.parquet,41643
60,2026-07-14,NSE,ITBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,39124
60,2026-07-14,NSE,ITC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_features.parquet,41069
60,2026-07-14,NSE,JUNIORBEES,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,42723
60,2026-07-14,NSE,KOTAKBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,40940
60,2026-07-14,NSE,LT,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_features.parquet,41824
60,2026-07-14,NSE,M&M,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_features.parquet,42417
60,2026-07-14,NSE,MARUTI,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,40254
60,2026-07-14,NSE,NESTLEIND,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,41218
60,2026-07-14,NSE,NIFTYBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,41610
60,2026-07-14,NSE,ONGC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,42456
60,2026-07-14,NSE,RELIANCE,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,42087
60,2026-07-14,NSE,SBIN,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,41796
60,2026-07-14,NSE,SUNPHARMA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,41611
60,2026-07-14,NSE,TCS,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_features.parquet,41878
60,2026-07-14,NSE,TECHM,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,42401
60,2026-07-14,NSE,ULTRACEMCO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,39282
60,2026-07-14,NSE,WIPRO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,41927
60,2026-07-15,NSE,ADANIPORTS,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,40728
60,2026-07-15,NSE,AXISBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,42515
60,2026-07-15,NSE,BAJAJ-AUTO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,40347
60,2026-07-15,NSE,BANKBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,42111
60,2026-07-15,NSE,BHARTIARTL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,42256
60,2026-07-15,NSE,BPCL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,39512
60,2026-07-15,NSE,BRITANNIA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,38186
60,2026-07-15,NSE,CIPLA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,39943
60,2026-07-15,NSE,DRREDDY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,39554
60,2026-07-15,NSE,GOLDBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,40077
60,2026-07-15,NSE,HCLTECH,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,41148
60,2026-07-15,NSE,HDFCBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,41851
60,2026-07-15,NSE,HINDUNILVR,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,41180
60,2026-07-15,NSE,ICICIBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,41771
60,2026-07-15,NSE,INFY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=INFY\receive_flow_features.parquet,41084
60,2026-07-15,NSE,ITBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,38310
60,2026-07-15,NSE,ITC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ITC\receive_flow_features.parquet,39379
60,2026-07-15,NSE,JUNIORBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,42630
60,2026-07-15,NSE,KOTAKBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,40392
60,2026-07-15,NSE,LT,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=LT\receive_flow_features.parquet,42802
60,2026-07-15,NSE,M&M,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=M&M\receive_flow_features.parquet,42548
60,2026-07-15,NSE,MARUTI,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,40333
60,2026-07-15,NSE,NESTLEIND,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,39970
60,2026-07-15,NSE,NIFTYBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,41863
60,2026-07-15,NSE,ONGC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,42372
60,2026-07-15,NSE,RELIANCE,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,41616
60,2026-07-15,NSE,SBIN,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,41692
60,2026-07-15,NSE,SUNPHARMA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,41330
60,2026-07-15,NSE,TCS,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=TCS\receive_flow_features.parquet,42003
60,2026-07-15,NSE,TECHM,377,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,42131
60,2026-07-15,NSE,ULTRACEMCO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,39699
60,2026-07-15,NSE,WIPRO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,41460
60,2026-07-16,NSE,ADANIPORTS,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,41958
60,2026-07-16,NSE,AXISBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,40658
60,2026-07-16,NSE,BAJAJ-AUTO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,39690
60,2026-07-16,NSE,BANKBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,42245
60,2026-07-16,NSE,BHARTIARTL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,41435
60,2026-07-16,NSE,BPCL,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,39877
60,2026-07-16,NSE,BRITANNIA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,39401
60,2026-07-16,NSE,CIPLA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,39608
60,2026-07-16,NSE,DRREDDY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,39726
60,2026-07-16,NSE,GOLDBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,38983
