remote_path,local_path,bytes,status,error
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040226_700108-002310.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040226_700108-002310.parquet,34387,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040059_484739-002118.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040059_484739-002118.parquet,34444,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-035804_673928-001734.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-035804_673928-001734.parquet,34359,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040423_926245-002566.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040423_926245-002566.parquet,34408,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040114_206655-002150.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040114_206655-002150.parquet,34570,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040718_392135-002950.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040718_392135-002950.parquet,34881,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040212_164147-002278.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040212_164147-002278.parquet,34633,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040354_931361-002502.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040354_931361-002502.parquet,34394,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040409_388939-002534.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040409_388939-002534.parquet,34336,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040507_639996-002662.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040507_639996-002662.parquet,34465,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040128_634024-002182.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040128_634024-002182.parquet,34546,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040256_146085-002374.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040256_146085-002374.parquet,34391,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-035622_888280-001510.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-035622_888280-001510.parquet,34717,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040015_125529-002022.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040015_125529-002022.parquet,34458,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040044_656608-002086.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040044_656608-002086.parquet,34461,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040802_372915-003046.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040802_372915-003046.parquet,34687,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040634_668247-002854.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040634_668247-002854.parquet,34280,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040453_116046-002630.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040453_116046-002630.parquet,34449,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040817_044020-003078.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040817_044020-003078.parquet,34699,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040340_414059-002470.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040340_414059-002470.parquet,34598,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040703_911034-002918.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040703_911034-002918.parquet,34467,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040831_620400-003110.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040831_620400-003110.parquet,35819,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040551_126112-002758.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040551_126112-002758.parquet,34384,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040620_299763-002822.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040620_299763-002822.parquet,34293,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040649_399621-002886.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040649_399621-002886.parquet,34710,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040157_627365-002246.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040157_627365-002246.parquet,34437,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040605_732327-002790.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040605_732327-002790.parquet,34364,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040916_196769-003206.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040916_196769-003206.parquet,35874,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041409_409710-003846.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041409_409710-003846.parquet,34410,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040438_678366-002598.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040438_678366-002598.parquet,34405,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041044_274914-003398.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041044_274914-003398.parquet,34466,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040846_445387-003142.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040846_445387-003142.parquet,36159,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041226_385301-003622.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041226_385301-003622.parquet,34730,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040901_236502-003174.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040901_236502-003174.parquet,36187,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040747_889724-003014.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040747_889724-003014.parquet,34708,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041029_689310-003366.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041029_689310-003366.parquet,34394,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041423_901639-003878.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041423_901639-003878.parquet,34542,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040536_410778-002726.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040536_410778-002726.parquet,34439,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041014_984483-003334.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041014_984483-003334.parquet,34632,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040930_968372-003238.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040930_968372-003238.parquet,34702,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040732_889326-002982.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040732_889326-002982.parquet,34740,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041324_661246-003750.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041324_661246-003750.parquet,34494,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041058_884916-003430.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041058_884916-003430.parquet,34367,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041211_879031-003590.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041211_879031-003590.parquet,34632,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041127_958044-003494.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041127_958044-003494.parquet,34559,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041339_227942-003782.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041339_227942-003782.parquet,34582,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-040945_651849-003270.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-040945_651849-003270.parquet,34608,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041849_852801-004454.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041849_852801-004454.parquet,34601,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041705_506921-004230.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041705_506921-004230.parquet,34619,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041240_905957-003654.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041240_905957-003654.parquet,34673,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041255_411675-003686.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041255_411675-003686.parquet,34579,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041720_151572-004262.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041720_151572-004262.parquet,34608,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041536_665203-004038.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041536_665203-004038.parquet,34381,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041309_967009-003718.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041309_967009-003718.parquet,34557,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041142_644979-003526.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041142_644979-003526.parquet,34441,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041820_987162-004390.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041820_987162-004390.parquet,34580,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041804_314650-004358.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041804_314650-004358.parquet,34592,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041438_632126-003910.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041438_632126-003910.parquet,34719,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041000_165992-003302.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041000_165992-003302.parquet,34664,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041946_631613-004582.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041946_631613-004582.parquet,34403,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041551_200278-004070.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041551_200278-004070.parquet,34805,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041113_409172-003462.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041113_409172-003462.parquet,34474,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041507_645751-003974.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041507_645751-003974.parquet,34789,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041636_413824-004166.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041636_413824-004166.parquet,34852,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042158_433127-004870.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042158_433127-004870.parquet,34448,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041522_178962-004006.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041522_178962-004006.parquet,34421,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041904_096762-004486.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041904_096762-004486.parquet,34536,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042438_135421-005222.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042438_135421-005222.parquet,34610,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041621_491979-004134.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041621_491979-004134.parquet,34308,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041354_430745-003814.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041354_430745-003814.parquet,34610,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042128_450002-004806.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042128_450002-004806.parquet,34655,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042001_151716-004614.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042001_151716-004614.parquet,34686,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041918_362508-004518.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041918_362508-004518.parquet,34497,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041734_676380-004294.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041734_676380-004294.parquet,34630,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041932_363494-004550.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041932_363494-004550.parquet,34385,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041749_160468-004326.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041749_160468-004326.parquet,34607,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041453_247243-003942.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041453_247243-003942.parquet,34644,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042058_990822-004742.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042058_990822-004742.parquet,34616,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042355_147761-005126.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042355_147761-005126.parquet,34624,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041157_418915-003558.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041157_418915-003558.parquet,34715,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-041835_626863-004422.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-041835_626863-004422.parquet,34527,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042213_081397-004902.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042213_081397-004902.parquet,34458,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042015_618090-004646.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042015_618090-004646.parquet,34629,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042044_392982-004710.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042044_392982-004710.parquet,34514,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=BPCL/part-042029_898987-004678.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\part-042029_898987-004678.parquet,34362,skipped_existing,
