scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase277_variant_id,redesign_family,feature_rule,threshold_quantile,threshold_value,uses_top5,uses_levels_2_to_5,l1_only_variant,selected_event_rows,cost200_above12_diagnostic
P271_P277_SPREAD_LE_Q80_CAP100000_NOT100000_CONC2_COST200,P277_SPREAD_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,276,2,274,8,266,0,1,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.9945652173913043,-34.52197584054659,0,0,0,0,0,P277_SPREAD_LE_Q80,spread_regime,avg_spread_bps <= 2.559387,0.8,2.559386892501286,0,0,0,276,0
P271_P277_SPREAD_LE_Q90_CAP100000_NOT50000_CONC1_COST200,P277_SPREAD_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,1,cost200,2.0,0.0,153,1,152,5,147,0,1,1,3,1,8,-34.52197584054658,-0.03452197584054658,-1.0874422389772174,1,0,50000.0,0.5,0.49673202614379086,-34.52197584054658,0,0,0,0,0,P277_SPREAD_LE_Q90,spread_regime,avg_spread_bps <= 2.059387,0.9,2.059386892501286,0,0,0,153,0
P271_P277_SPREAD_LE_Q90_CAP100000_NOT50000_CONC2_COST200,P277_SPREAD_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,2,cost200,2.0,0.0,153,2,151,8,143,0,1,1,3,2,8,-172.67226951584087,-0.17267226951584086,-5.439176489748987,1,0,100000.0,1.0,0.9869281045751634,-172.67226951584087,0,0,0,0,0,P277_SPREAD_LE_Q90,spread_regime,avg_spread_bps <= 2.059387,0.9,2.059386892501286,0,0,0,153,0
P271_P277_SPREAD_LE_Q90_CAP100000_NOT75000_CONC1_COST200,P277_SPREAD_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,1,cost200,2.0,0.0,153,1,152,5,147,0,1,1,3,1,8,-51.78296376081987,-0.05178296376081987,-1.6311633584658258,1,0,75000.0,0.75,0.7450980392156863,-51.78296376081987,0,0,0,0,0,P277_SPREAD_LE_Q90,spread_regime,avg_spread_bps <= 2.059387,0.9,2.059386892501286,0,0,0,153,0
P271_P277_SPREAD_LE_Q90_CAP100000_NOT75000_CONC2_COST200,P277_SPREAD_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,2,cost200,2.0,0.0,153,2,151,8,143,0,1,1,3,2,8,-172.67226951584087,-0.17267226951584086,-5.439176489748987,1,0,100000.0,1.0,0.9869281045751634,-172.67226951584087,0,0,0,0,0,P277_SPREAD_LE_Q90,spread_regime,avg_spread_bps <= 2.059387,0.9,2.059386892501286,0,0,0,153,0
P271_P277_SPREAD_LE_Q90_CAP100000_NOT100000_CONC1_COST200,P277_SPREAD_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,153,1,152,5,147,0,1,1,3,1,8,-69.04395168109316,-0.06904395168109316,-2.1748844779544347,1,0,100000.0,1.0,0.9934640522875817,-69.04395168109316,0,0,0,0,0,P277_SPREAD_LE_Q90,spread_regime,avg_spread_bps <= 2.059387,0.9,2.059386892501286,0,0,0,153,0
P271_P277_SPREAD_LE_Q90_CAP100000_NOT100000_CONC2_COST200,P277_SPREAD_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,153,2,151,8,143,0,1,1,3,2,8,-172.67226951584087,-0.17267226951584086,-5.439176489748987,1,0,100000.0,1.0,0.9869281045751634,-172.67226951584087,0,0,0,0,0,P277_SPREAD_LE_Q90,spread_regime,avg_spread_bps <= 2.059387,0.9,2.059386892501286,0,0,0,153,0
P271_P277_CHURN_LE_Q50_CAP100000_NOT50000_CONC1_COST200,P277_CHURN_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,640,2,638,31,607,0,2,1,6,1,8,49.98624305313716,0.04998624305313716,1.5745666561738205,1,0,100000.0,1.0,0.4984375,0.0,0,0,0,0,0,P277_CHURN_LE_Q50,event_sparsity,top5_churn_pressure <= 610494.118466,0.5,610494.1184659755,1,0,0,640,0
P271_P277_CHURN_LE_Q50_CAP100000_NOT50000_CONC2_COST200,P277_CHURN_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,640,4,636,45,591,0,2,2,6,3,8,43.97945303686797,0.04397945303686797,1.385352770661341,1,0,200000.0,2.0,0.9890625,-34.52197584054658,0,0,0,0,0,P277_CHURN_LE_Q50,event_sparsity,top5_churn_pressure <= 610494.118466,0.5,610494.1184659755,1,0,0,640,0
P271_P277_CHURN_LE_Q50_CAP100000_NOT75000_CONC1_COST200,P277_CHURN_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,640,2,638,31,607,0,2,1,6,1,8,74.97936457970573,0.07497936457970573,2.3618499842607306,1,0,150000.0,1.5,0.74765625,0.0,0,0,0,0,0,P277_CHURN_LE_Q50,event_sparsity,top5_churn_pressure <= 610494.118466,0.5,610494.1184659755,1,0,0,640,0
P271_P277_CHURN_LE_Q50_CAP100000_NOT75000_CONC2_COST200,P277_CHURN_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,640,4,636,45,591,0,2,2,6,3,8,43.97945303686797,0.04397945303686797,1.385352770661341,1,0,200000.0,2.0,0.9890625,-34.52197584054658,0,0,0,0,0,P277_CHURN_LE_Q50,event_sparsity,top5_churn_pressure <= 610494.118466,0.5,610494.1184659755,1,0,0,640,0
P271_P277_CHURN_LE_Q50_CAP100000_NOT100000_CONC1_COST200,P277_CHURN_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,640,2,638,31,607,0,2,1,6,1,8,99.97248610627432,0.09997248610627432,3.149133312347641,1,0,200000.0,2.0,0.996875,0.0,0,0,0,0,0,P277_CHURN_LE_Q50,event_sparsity,top5_churn_pressure <= 610494.118466,0.5,610494.1184659755,1,0,0,640,0
P271_P277_CHURN_LE_Q50_CAP100000_NOT100000_CONC2_COST200,P277_CHURN_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,640,4,636,45,591,0,2,2,6,3,8,43.97945303686797,0.04397945303686797,1.385352770661341,1,0,200000.0,2.0,0.9890625,-34.52197584054658,0,0,0,0,0,P277_CHURN_LE_Q50,event_sparsity,top5_churn_pressure <= 610494.118466,0.5,610494.1184659755,1,0,0,640,0
P271_P277_CHURN_LE_Q60_CAP100000_NOT50000_CONC1_COST200,P277_CHURN_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,512,2,510,18,492,0,2,2,5,1,8,40.333648265488684,0.040333648265488686,1.2705099203628936,1,0,100000.0,1.0,0.498046875,-4.681801755091319,0,0,0,0,0,P277_CHURN_LE_Q60,event_sparsity,top5_churn_pressure <= 445889.435425,0.6,445889.4354246812,1,0,0,512,0
P271_P277_CHURN_LE_Q60_CAP100000_NOT50000_CONC2_COST200,P277_CHURN_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,512,4,508,36,472,0,2,2,5,3,8,219.4205647706736,0.21942056477067357,6.911747790276217,1,0,200000.0,2.0,0.9912109375,-4.681801755091319,0,0,0,0,0,P277_CHURN_LE_Q60,event_sparsity,top5_churn_pressure <= 445889.435425,0.6,445889.4354246812,1,0,0,512,0
P271_P277_CHURN_LE_Q60_CAP100000_NOT75000_CONC1_COST200,P277_CHURN_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,512,2,510,18,492,0,2,2,5,1,8,60.50047239823303,0.06050047239823303,1.9057648805443403,1,0,150000.0,1.5,0.7470703125,-7.022702632636979,0,0,0,0,0,P277_CHURN_LE_Q60,event_sparsity,top5_churn_pressure <= 445889.435425,0.6,445889.4354246812,1,0,0,512,0
P271_P277_CHURN_LE_Q60_CAP100000_NOT75000_CONC2_COST200,P277_CHURN_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,512,4,508,36,472,0,2,2,5,3,8,219.4205647706736,0.21942056477067357,6.911747790276217,1,0,200000.0,2.0,0.9912109375,-4.681801755091319,0,0,0,0,0,P277_CHURN_LE_Q60,event_sparsity,top5_churn_pressure <= 445889.435425,0.6,445889.4354246812,1,0,0,512,0
P271_P277_CHURN_LE_Q60_CAP100000_NOT100000_CONC1_COST200,P277_CHURN_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,512,2,510,18,492,0,2,2,5,1,8,80.66729653097737,0.08066729653097737,2.541019840725787,1,0,200000.0,2.0,0.99609375,-9.363603510182639,0,0,0,0,0,P277_CHURN_LE_Q60,event_sparsity,top5_churn_pressure <= 445889.435425,0.6,445889.4354246812,1,0,0,512,0
P271_P277_CHURN_LE_Q60_CAP100000_NOT100000_CONC2_COST200,P277_CHURN_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,512,4,508,36,472,0,2,2,5,3,8,219.4205647706736,0.21942056477067357,6.911747790276217,1,0,200000.0,2.0,0.9912109375,-4.681801755091319,0,0,0,0,0,P277_CHURN_LE_Q60,event_sparsity,top5_churn_pressure <= 445889.435425,0.6,445889.4354246812,1,0,0,512,0
P271_P277_CHURN_LE_Q70_CAP100000_NOT50000_CONC1_COST200,P277_CHURN_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,384,2,382,18,364,0,2,1,5,2,8,67.28202950021033,0.06728202950021032,2.1193839292566254,1,0,100000.0,1.0,0.4973958333333333,0.0,0,0,0,0,0,P277_CHURN_LE_Q70,event_sparsity,top5_churn_pressure <= 342736.393969,0.7,342736.39396902063,1,0,0,384,0
P271_P277_CHURN_LE_Q70_CAP100000_NOT50000_CONC2_COST200,P277_CHURN_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,384,3,381,25,356,0,2,2,5,3,8,-35.663618034163676,-0.03566361803416368,-1.1234039680761558,1,0,150000.0,1.5,0.9752604166666666,-109.27526821541379,0,0,0,0,0,P277_CHURN_LE_Q70,event_sparsity,top5_churn_pressure <= 342736.393969,0.7,342736.39396902063,1,0,0,384,0
P271_P277_CHURN_LE_Q70_CAP100000_NOT75000_CONC1_COST200,P277_CHURN_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,384,2,382,18,364,0,2,1,5,2,8,100.92304425031548,0.10092304425031548,3.1790758938849377,1,0,150000.0,1.5,0.74609375,0.0,0,0,0,0,0,P277_CHURN_LE_Q70,event_sparsity,top5_churn_pressure <= 342736.393969,0.7,342736.39396902063,1,0,0,384,0
P271_P277_CHURN_LE_Q70_CAP100000_NOT75000_CONC2_COST200,P277_CHURN_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,384,3,381,25,356,0,2,2,5,3,8,-35.663618034163676,-0.03566361803416368,-1.1234039680761558,1,0,150000.0,1.5,0.9752604166666666,-109.27526821541379,0,0,0,0,0,P277_CHURN_LE_Q70,event_sparsity,top5_churn_pressure <= 342736.393969,0.7,342736.39396902063,1,0,0,384,0
P271_P277_CHURN_LE_Q70_CAP100000_NOT100000_CONC1_COST200,P277_CHURN_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,384,2,382,18,364,0,2,1,5,2,8,134.56405900042066,0.13456405900042065,4.238767858513251,1,0,200000.0,2.0,0.9947916666666666,0.0,0,0,0,0,0,P277_CHURN_LE_Q70,event_sparsity,top5_churn_pressure <= 342736.393969,0.7,342736.39396902063,1,0,0,384,0
P271_P277_CHURN_LE_Q70_CAP100000_NOT100000_CONC2_COST200,P277_CHURN_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,384,3,381,25,356,0,2,2,5,3,8,-35.663618034163676,-0.03566361803416368,-1.1234039680761558,1,0,150000.0,1.5,0.9752604166666666,-109.27526821541379,0,0,0,0,0,P277_CHURN_LE_Q70,event_sparsity,top5_churn_pressure <= 342736.393969,0.7,342736.39396902063,1,0,0,384,0
P271_P277_CHURN_LE_Q80_CAP100000_NOT50000_CONC1_COST200,P277_CHURN_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,256,2,254,25,229,0,2,1,2,2,8,96.36160435326596,0.09636160435326596,3.0353905371278778,1,0,100000.0,1.0,0.49609375,0.0,0,0,0,0,0,P277_CHURN_LE_Q80,event_sparsity,top5_churn_pressure <= 71224.830695,0.8,71224.83069527084,1,0,0,256,0
P271_P277_CHURN_LE_Q80_CAP100000_NOT50000_CONC2_COST200,P277_CHURN_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,256,4,252,50,202,0,2,1,2,2,8,193.27892396428595,0.19327892396428595,6.088286104875007,1,0,200000.0,2.0,0.939453125,0.0,0,0,0,0,0,P277_CHURN_LE_Q80,event_sparsity,top5_churn_pressure <= 71224.830695,0.8,71224.83069527084,1,0,0,256,0
P271_P277_CHURN_LE_Q80_CAP100000_NOT75000_CONC1_COST200,P277_CHURN_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,256,2,254,25,229,0,2,1,2,2,8,144.54240652989895,0.14454240652989897,4.5530858056918175,1,0,150000.0,1.5,0.744140625,0.0,0,0,0,0,0,P277_CHURN_LE_Q80,event_sparsity,top5_churn_pressure <= 71224.830695,0.8,71224.83069527084,1,0,0,256,0
P271_P277_CHURN_LE_Q80_CAP100000_NOT75000_CONC2_COST200,P277_CHURN_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,256,4,252,50,202,0,2,1,2,2,8,193.27892396428595,0.19327892396428595,6.088286104875007,1,0,200000.0,2.0,0.939453125,0.0,0,0,0,0,0,P277_CHURN_LE_Q80,event_sparsity,top5_churn_pressure <= 71224.830695,0.8,71224.83069527084,1,0,0,256,0
P271_P277_CHURN_LE_Q80_CAP100000_NOT100000_CONC1_COST200,P277_CHURN_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,256,2,254,25,229,0,2,1,2,2,8,192.72320870653192,0.19272320870653192,6.0707810742557555,1,0,200000.0,2.0,0.9921875,0.0,0,0,0,0,0,P277_CHURN_LE_Q80,event_sparsity,top5_churn_pressure <= 71224.830695,0.8,71224.83069527084,1,0,0,256,0
P271_P277_CHURN_LE_Q80_CAP100000_NOT100000_CONC2_COST200,P277_CHURN_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,256,4,252,50,202,0,2,1,2,2,8,193.27892396428595,0.19327892396428595,6.088286104875007,1,0,200000.0,2.0,0.939453125,0.0,0,0,0,0,0,P277_CHURN_LE_Q80,event_sparsity,top5_churn_pressure <= 71224.830695,0.8,71224.83069527084,1,0,0,256,0
P271_P277_CHURN_LE_Q90_CAP100000_NOT50000_CONC1_COST200,P277_CHURN_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,128,1,127,11,116,0,2,1,1,1,8,-29.72249518934122,-0.029722495189341218,-0.9362585984642484,1,0,50000.0,0.5,0.49609375,-29.72249518934122,0,0,0,0,0,P277_CHURN_LE_Q90,event_sparsity,top5_churn_pressure <= 49389.356500,0.9,49389.35650025725,1,0,0,128,0
P271_P277_CHURN_LE_Q90_CAP100000_NOT50000_CONC2_COST200,P277_CHURN_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,128,2,126,32,94,0,2,1,1,1,8,2.3901370890833142,0.002390137089083314,0.0752893183061244,1,0,100000.0,1.0,0.9453125,-29.72249518934122,0,0,0,0,0,P277_CHURN_LE_Q90,event_sparsity,top5_churn_pressure <= 49389.356500,0.9,49389.35650025725,1,0,0,128,0
P271_P277_CHURN_LE_Q90_CAP100000_NOT75000_CONC1_COST200,P277_CHURN_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,128,1,127,11,116,0,2,1,1,1,8,-44.58374278401183,-0.04458374278401184,-1.4043878976963728,1,0,75000.0,0.75,0.744140625,-44.58374278401183,0,0,0,0,0,P277_CHURN_LE_Q90,event_sparsity,top5_churn_pressure <= 49389.356500,0.9,49389.35650025725,1,0,0,128,0
P271_P277_CHURN_LE_Q90_CAP100000_NOT75000_CONC2_COST200,P277_CHURN_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,128,2,126,32,94,0,2,1,1,1,8,2.3901370890833142,0.002390137089083314,0.0752893183061244,1,0,100000.0,1.0,0.9453125,-29.72249518934122,0,0,0,0,0,P277_CHURN_LE_Q90,event_sparsity,top5_churn_pressure <= 49389.356500,0.9,49389.35650025725,1,0,0,128,0
P271_P277_CHURN_LE_Q90_CAP100000_NOT100000_CONC1_COST200,P277_CHURN_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,128,1,127,11,116,0,2,1,1,1,8,-59.44499037868244,-0.059444990378682436,-1.8725171969284968,1,0,100000.0,1.0,0.9921875,-59.44499037868244,0,0,0,0,0,P277_CHURN_LE_Q90,event_sparsity,top5_churn_pressure <= 49389.356500,0.9,49389.35650025725,1,0,0,128,0
P271_P277_CHURN_LE_Q90_CAP100000_NOT100000_CONC2_COST200,P277_CHURN_LE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,128,2,126,32,94,0,2,1,1,1,8,2.3901370890833142,0.002390137089083314,0.0752893183061244,1,0,100000.0,1.0,0.9453125,-29.72249518934122,0,0,0,0,0,P277_CHURN_LE_Q90,event_sparsity,top5_churn_pressure <= 49389.356500,0.9,49389.35650025725,1,0,0,128,0
P271_P277_SPARSITY_PRESSURE_LE_Q50_CAP100000_NOT50000_CONC1_COST200,P277_SPARSITY_PRESSURE_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,640,2,638,20,618,0,2,2,6,1,8,40.333648265488684,0.040333648265488686,1.2705099203628936,1,0,100000.0,1.0,0.4984375,-4.681801755091319,0,0,0,0,0,P277_SPARSITY_PRESSURE_LE_Q50,spread_and_churn_sparsity,event_sparsity_pressure <= 2187162.832698,0.5,2187162.832698088,1,0,0,640,0
P271_P277_SPARSITY_PRESSURE_LE_Q50_CAP100000_NOT50000_CONC2_COST200,P277_SPARSITY_PRESSURE_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,640,4,636,38,598,0,2,2,6,3,8,34.32685824921949,0.034326858249219494,1.0812960348504141,1,0,200000.0,2.0,0.99453125,-34.52197584054658,0,0,0,0,0,P277_SPARSITY_PRESSURE_LE_Q50,spread_and_churn_sparsity,event_sparsity_pressure <= 2187162.832698,0.5,2187162.832698088,1,0,0,640,0
P271_P277_SPARSITY_PRESSURE_LE_Q50_CAP100000_NOT75000_CONC1_COST200,P277_SPARSITY_PRESSURE_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,640,2,638,20,618,0,2,2,6,1,8,60.50047239823303,0.06050047239823303,1.9057648805443403,1,0,150000.0,1.5,0.74765625,-7.022702632636979,0,0,0,0,0,P277_SPARSITY_PRESSURE_LE_Q50,spread_and_churn_sparsity,event_sparsity_pressure <= 2187162.832698,0.5,2187162.832698088,1,0,0,640,0
