symbol,horizon_sec,spread_regime,liquidity_regime,receive_event_rate_zscore_bucket,baseline_mid_return_bps,baseline_abs_return_bps,baseline_spread_change_bps,baseline_rows
ULTRACEMCO,60,low,low,normal,0.0,1.730777551815153,0.8564943685495268,107
ULTRACEMCO,60,low,mid,normal,0.0,1.2998830105290524,0.8640801866413204,95
ULTRACEMCO,60,mid,high,normal,0.0,1.7654587986052876,-0.8555783709787816,75
ULTRACEMCO,60,mid,low,normal,-0.4281555060798082,2.1684447913956113,-0.8541898009737763,61
ULTRACEMCO,60,mid,mid,normal,-0.4279539592087187,2.1523340250746443,0.0,82
WIPRO,1,high,high,normal,0.0,0.0,0.0,1426
WIPRO,1,high,high,positive,0.0,0.0,0.0,272
WIPRO,1,high,low,normal,0.0,0.0,0.0,1570
WIPRO,1,high,low,positive,0.0,0.0,0.0,316
WIPRO,1,high,mid,normal,0.0,0.0,0.0,1604
WIPRO,1,high,mid,positive,0.0,0.0,0.0,363
WIPRO,1,low,high,normal,0.0,0.0,0.0,2047
WIPRO,1,low,high,positive,0.0,0.0,0.0,320
WIPRO,1,low,low,normal,0.0,0.0,0.0,1913
WIPRO,1,low,low,positive,0.0,0.0,0.0,336
WIPRO,1,low,mid,normal,0.0,0.0,0.0,1931
WIPRO,1,low,mid,positive,0.0,0.0,0.0,340
WIPRO,1,mid,high,normal,0.0,0.0,0.0,1755
WIPRO,1,mid,high,positive,0.0,0.0,0.0,307
WIPRO,1,mid,low,normal,0.0,0.0,0.0,1670
WIPRO,1,mid,low,positive,0.0,0.0,0.0,324
WIPRO,1,mid,mid,normal,0.0,0.0,0.0,1764
WIPRO,1,mid,mid,positive,0.0,0.0,0.0,312
WIPRO,5,high,high,normal,0.0,0.5672149744748102,-0.5687149884830042,667
WIPRO,5,high,high,positive,0.0,0.28815537391541046,-0.5749604947498432,124
WIPRO,5,high,low,normal,0.0,0.568634140793296,-0.5688929343492379,721
WIPRO,5,high,low,positive,0.0,0.5702066999282055,-0.570174188213981,163
WIPRO,5,high,mid,normal,0.0,0.5680365815569499,-0.5682302468955254,753
WIPRO,5,high,mid,positive,0.0,0.5696870235771146,-0.5759539255953339,144
WIPRO,5,low,high,normal,0.0,0.2880765131216232,0.0,885
WIPRO,5,low,high,positive,0.0,0.568634140793296,1.6186405507377417e-12,165
WIPRO,5,low,low,normal,0.0,0.28796866900854995,0.0,817
WIPRO,5,low,low,positive,0.0,0.5725645424596344,0.5682794931917035,154
WIPRO,5,low,mid,normal,0.0,0.28490434342427007,0.0,854
WIPRO,5,low,mid,positive,0.0,0.5755561311111632,1.6171209598818815e-12,147
WIPRO,5,mid,high,normal,0.0,0.285836787194252,0.0,773
WIPRO,5,mid,high,positive,0.0,0.5683594305033337,0.0,137
WIPRO,5,mid,low,normal,0.0,0.5681414682563766,0.0,746
WIPRO,5,mid,low,positive,0.0,0.287943793371272,0.0,151
WIPRO,5,mid,mid,normal,0.0,0.288051618849836,0.0,810
WIPRO,5,mid,mid,positive,0.0,0.5691276706008928,0.0,126
WIPRO,15,high,high,normal,0.0,1.1371712901003406,-0.5751588895456756,254
WIPRO,15,high,high,positive,0.0,1.150317775286011,-1.152239665849449,23
WIPRO,15,high,low,normal,0.0,1.1363313872374237,-1.1369935051540416,286
WIPRO,15,high,low,positive,-0.286372320564802,0.8583340097329581,-1.1393739177317723,30
WIPRO,15,high,mid,normal,-0.2844869335814896,1.138708990761013,-1.1361054314994323,278
WIPRO,15,high,mid,positive,-0.14216257712306876,0.8581939162537053,-0.576618165314833,42
WIPRO,15,low,high,normal,0.0,0.863868713627217,0.5759290456620976,348
WIPRO,15,low,high,positive,0.0,1.1381592096679718,0.5749860074930035,28
WIPRO,15,low,low,normal,0.0,0.8636821649641445,0.5697356426612868,319
WIPRO,15,low,low,positive,0.43209422275926485,1.4398032634108937,1.4376167174094598,22
WIPRO,15,low,mid,normal,0.0,0.8554563859827643,0.5711185356515551,323
WIPRO,15,low,mid,positive,0.5688443926158824,1.1515099173781163,1.1529371072813877,25
WIPRO,15,mid,high,normal,-8.098506747515031e-13,1.137721152831053,0.0,296
WIPRO,15,mid,high,positive,-0.28436558038989096,0.8530482256605311,0.0,23
WIPRO,15,mid,low,normal,0.0,1.1396985497341785,0.0,291
WIPRO,15,mid,low,positive,-0.2877698080030348,1.293968140980896,-8.17890918860547e-13,24
WIPRO,15,mid,mid,normal,0.0,1.1502185415234778,0.0,307
WIPRO,15,mid,mid,positive,-0.14246231871656986,1.1458128353197967,0.0,24
WIPRO,60,high,high,normal,0.0,2.001429592565924,-1.1374946679927094,61
WIPRO,60,high,high,positive,1.7305529116553395,1.7305529116553395,-1.1505824823806594,5
WIPRO,60,high,low,normal,-0.569930480053464,1.7281116441343798,-1.1398609601069283,76
WIPRO,60,high,low,positive,-1.1512116502624896,1.7264199804339722,-1.1393090090849531,7
WIPRO,60,high,mid,normal,-0.2877243023099978,2.737858676973217,-1.1419331698724307,76
WIPRO,60,high,mid,positive,-0.0019038483427926134,2.736714780397605,-1.4387941659768544,10
WIPRO,60,low,high,normal,0.28448460391699426,2.0093118709717603,0.5788382219167308,96
WIPRO,60,low,high,positive,-1.5864784330395914,1.5864784330395914,0.2882010490515564,2
WIPRO,60,low,low,normal,0.0,2.3093354887110227,0.5787204490865421,87
WIPRO,60,low,low,positive,-1.990955374158822,4.883934727650906,0.5769841040890475,7
WIPRO,60,low,mid,normal,0.0,1.4471787012051367,0.5718543235107172,90
WIPRO,60,low,mid,positive,0.0,1.990332669890532,1.1510460130649611,5
WIPRO,60,mid,high,normal,-0.8546034639919302,2.304479331698898,0.0,77
WIPRO,60,mid,high,positive,3.1518390620181016,3.1518390620181016,0.5724078612426176,4
WIPRO,60,mid,low,normal,0.0,1.994074749314504,-0.5679720557743393,61
WIPRO,60,mid,low,positive,0.2882425849608783,1.7294555097587156,0.5764851699201181,7
WIPRO,60,mid,mid,normal,0.0,2.8644185220315466,0.0,66
WIPRO,60,mid,mid,positive,-0.5757549586890581,4.035047267696171,1.1515099173781163,3
