scope,strategy_id,execution_profile,rows,trades,gross_return,cost_return,original_net_return,inverse_net_return,oracle_signed_net_return,original_net_pnl_inr,inverse_net_pnl_inr,oracle_signed_net_pnl_inr,original_positive,inverse_positive,oracle_signed_positive,turnover_bucket,abs_gross_to_cost_ratio,symbol,trade_date,best_expanded_variant,best_expanded_net_return,best_expanded_net_pnl_inr,best_expanded_positive
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065706170472733,-0.0065706170472733,-0.0065706170472733,-0.0065706170472733,-657.0617047273299,-657.0617047273299,-657.0617047273299,False,False,False,2_to_5,0.0,MARUTI,2026-06-23,original,-0.0065706170472733,-657.0617047273299,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065706170472733,-0.0065706170472733,-0.0065706170472733,-0.0065706170472733,-657.0617047273299,-657.0617047273299,-657.0617047273299,False,False,False,2_to_5,0.0,MARUTI,2026-06-23,original,-0.0065706170472733,-657.0617047273299,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065709544276715,-0.0065709544276715,-0.0065709544276715,-0.0065709544276715,-657.09544276715,-657.09544276715,-657.09544276715,False,False,False,2_to_5,0.0,BAJAJ-AUTO,2026-05-19,original,-0.0065709544276715,-657.09544276715,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,1,4,0.0,0.0065715161123702,-0.0065715161123702,-0.0065715161123702,-0.0065715161123702,-657.15161123702,-657.15161123702,-657.15161123702,False,False,False,2_to_5,0.0,,2026-02-23,original,-0.0065715161123702,-657.15161123702,False
strategy_symbol_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,1,4,0.0,0.0065715161123702,-0.0065715161123702,-0.0065715161123702,-0.0065715161123702,-657.15161123702,-657.15161123702,-657.15161123702,False,False,False,2_to_5,0.0,HCLTECH,2026-02-23,original,-0.0065715161123702,-657.15161123702,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065720522982671,-0.0065720522982671,-0.0065720522982671,-0.0065720522982671,-657.20522982671,-657.20522982671,-657.20522982671,False,False,False,2_to_5,0.0,MARUTI,2026-05-21,original,-0.0065720522982671,-657.20522982671,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065723754894441,-0.0065723754894441,-0.0065723754894441,-0.0065723754894441,-657.23754894441,-657.23754894441,-657.23754894441,False,False,False,2_to_5,0.0,MARUTI,2026-04-27,original,-0.0065723754894441,-657.23754894441,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065728105517475,-0.0065728105517475,-0.0065728105517475,-0.0065728105517475,-657.28105517475,-657.28105517475,-657.28105517475,False,False,False,2_to_5,0.0,,2026-01-06,original,-0.0065728105517475,-657.28105517475,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065728105517475,-0.0065728105517475,-0.0065728105517475,-0.0065728105517475,-657.28105517475,-657.28105517475,-657.28105517475,False,False,False,2_to_5,0.0,MARUTI,2026-01-06,original,-0.0065728105517475,-657.28105517475,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065728105517475,-0.0065728105517475,-0.0065728105517475,-0.0065728105517475,-657.28105517475,-657.28105517475,-657.28105517475,False,False,False,2_to_5,0.0,MARUTI,2026-01-06,original,-0.0065728105517475,-657.28105517475,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.006572918346208,-0.006572918346208,-0.006572918346208,-0.006572918346208,-657.2918346208,-657.2918346208,-657.2918346208,False,False,False,2_to_5,0.0,MARUTI,2026-03-06,original,-0.006572918346208,-657.2918346208,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.006572918346208,-0.006572918346208,-0.006572918346208,-0.006572918346208,-657.2918346208,-657.2918346208,-657.2918346208,False,False,False,2_to_5,0.0,MARUTI,2026-03-06,original,-0.006572918346208,-657.2918346208,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.006572918346208,-0.006572918346208,-0.006572918346208,-0.006572918346208,-657.2918346208,-657.2918346208,-657.2918346208,False,False,False,2_to_5,0.0,MARUTI,2026-11-26,original,-0.006572918346208,-657.2918346208,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,6,0.0,0.0065743475295715,-0.0065743475295715,-0.0065743475295715,-0.0065743475295715,-657.43475295715,-657.43475295715,-657.43475295715,False,False,False,6_to_25,0.0,NIFTYBEES,2026-03-19,original,-0.0065743475295715,-657.43475295715,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065758808551754,-0.0065758808551754,-0.0065758808551754,-0.0065758808551754,-657.58808551754,-657.58808551754,-657.58808551754,False,False,False,2_to_5,0.0,MARUTI,2026-10-22,original,-0.0065758808551754,-657.58808551754,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065762252015695,-0.0065762252015695,-0.0065762252015695,-0.0065762252015695,-657.6225201569499,-657.6225201569499,-657.6225201569499,False,False,False,2_to_5,0.0,MARUTI,2026-05-15,original,-0.0065762252015695,-657.6225201569499,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065762252015695,-0.0065762252015695,-0.0065762252015695,-0.0065762252015695,-657.6225201569499,-657.6225201569499,-657.6225201569499,False,False,False,2_to_5,0.0,MARUTI,2026-05-15,original,-0.0065762252015695,-657.6225201569499,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065768020239008,-0.0065768020239008,-0.0065768020239008,-0.0065768020239008,-657.68020239008,-657.68020239008,-657.68020239008,False,False,False,2_to_5,0.0,MARUTI,2026-05-04,original,-0.0065768020239008,-657.68020239008,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065768020239008,-0.0065768020239008,-0.0065768020239008,-0.0065768020239008,-657.68020239008,-657.68020239008,-657.68020239008,False,False,False,2_to_5,0.0,MARUTI,2026-05-04,original,-0.0065768020239008,-657.68020239008,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065786065518187,-0.0065786065518187,-0.0065786065518187,-0.0065786065518187,-657.86065518187,-657.86065518187,-657.86065518187,False,False,False,2_to_5,0.0,MARUTI,2026-10-27,original,-0.0065786065518187,-657.86065518187,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065786065518187,-0.0065786065518187,-0.0065786065518187,-0.0065786065518187,-657.86065518187,-657.86065518187,-657.86065518187,False,False,False,2_to_5,0.0,MARUTI,2026-02-04,original,-0.0065786065518187,-657.86065518187,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065786065518187,-0.0065786065518187,-0.0065786065518187,-0.0065786065518187,-657.86065518187,-657.86065518187,-657.86065518187,False,False,False,2_to_5,0.0,MARUTI,2026-10-27,original,-0.0065786065518187,-657.86065518187,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.006583848453677,-0.006583848453677,-0.006583848453677,-0.006583848453677,-658.3848453677,-658.3848453677,-658.3848453677,False,False,False,2_to_5,0.0,,2026-03-19,original,-0.006583848453677,-658.3848453677,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.006583848453677,-0.006583848453677,-0.006583848453677,-0.006583848453677,-658.3848453677,-658.3848453677,-658.3848453677,False,False,False,2_to_5,0.0,,2026-12-09,original,-0.006583848453677,-658.3848453677,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.006583848453677,-0.006583848453677,-0.006583848453677,-0.006583848453677,-658.3848453677,-658.3848453677,-658.3848453677,False,False,False,2_to_5,0.0,MARUTI,2026-03-19,original,-0.006583848453677,-658.3848453677,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.006583848453677,-0.006583848453677,-0.006583848453677,-0.006583848453677,-658.3848453677,-658.3848453677,-658.3848453677,False,False,False,2_to_5,0.0,MARUTI,2026-12-09,original,-0.006583848453677,-658.3848453677,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.006583848453677,-0.006583848453677,-0.006583848453677,-0.006583848453677,-658.3848453677,-658.3848453677,-658.3848453677,False,False,False,2_to_5,0.0,MARUTI,2026-03-19,original,-0.006583848453677,-658.3848453677,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.006583848453677,-0.006583848453677,-0.006583848453677,-0.006583848453677,-658.3848453677,-658.3848453677,-658.3848453677,False,False,False,2_to_5,0.0,MARUTI,2026-12-09,original,-0.006583848453677,-658.3848453677,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.006583925074942,-0.006583925074942,-0.006583925074942,-0.006583925074942,-658.3925074942,-658.3925074942,-658.3925074942,False,False,False,2_to_5,0.0,MARUTI,2026-03-18,original,-0.006583925074942,-658.3925074942,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.006583925074942,-0.006583925074942,-0.006583925074942,-0.006583925074942,-658.3925074942,-658.3925074942,-658.3925074942,False,False,False,2_to_5,0.0,MARUTI,2026-12-08,original,-0.006583925074942,-658.3925074942,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065840904337543,-0.0065840904337543,-0.0065840904337543,-0.0065840904337543,-658.40904337543,-658.40904337543,-658.40904337543,False,False,False,2_to_5,0.0,MARUTI,2026-07-06,original,-0.0065840904337543,-658.40904337543,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065840904337543,-0.0065840904337543,-0.0065840904337543,-0.0065840904337543,-658.40904337543,-658.40904337543,-658.40904337543,False,False,False,2_to_5,0.0,MARUTI,2026-07-06,original,-0.0065840904337543,-658.40904337543,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065873623830551,-0.0065873623830551,-0.0065873623830551,-0.0065873623830551,-658.73623830551,-658.73623830551,-658.73623830551,False,False,False,2_to_5,0.0,MARUTI,2026-04-23,original,-0.0065873623830551,-658.73623830551,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065873623830551,-0.0065873623830551,-0.0065873623830551,-0.0065873623830551,-658.73623830551,-658.73623830551,-658.73623830551,False,False,False,2_to_5,0.0,MARUTI,2026-04-23,original,-0.0065873623830551,-658.73623830551,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065890263191394,-0.0065890263191394,-0.0065890263191394,-0.0065890263191394,-658.90263191394,-658.90263191394,-658.90263191394,False,False,False,2_to_5,0.0,MARUTI,2026-04-07,original,-0.0065890263191394,-658.90263191394,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065890263191394,-0.0065890263191394,-0.0065890263191394,-0.0065890263191394,-658.90263191394,-658.90263191394,-658.90263191394,False,False,False,2_to_5,0.0,MARUTI,2026-04-07,original,-0.0065890263191394,-658.90263191394,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,5,0.0,0.0065912406945261,-0.0065912406945261,-0.0065912406945261,-0.0065912406945261,-659.12406945261,-659.12406945261,-659.12406945261,False,False,False,2_to_5,0.0,MARUTI,2026-08-06,original,-0.0065912406945261,-659.12406945261,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,5,0.0,0.0065973144431087,-0.0065973144431087,-0.0065973144431087,-0.0065973144431087,-659.73144431087,-659.73144431087,-659.73144431087,False,False,False,2_to_5,0.0,SBIN,2026-09-09,original,-0.0065973144431087,-659.73144431087,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,5,0.0,0.0065973634291452,-0.0065973634291452,-0.0065973634291452,-0.0065973634291452,-659.7363429145199,-659.7363429145199,-659.7363429145199,False,False,False,2_to_5,0.0,SBIN,2026-09-09,original,-0.0065973634291452,-659.7363429145199,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,stressed_retail,1,3,0.0,0.0066015767639912,-0.0066015767639912,-0.0066015767639912,-0.0066015767639912,-660.15767639912,-660.15767639912,-660.15767639912,False,False,False,2_to_5,0.0,SUNPHARMA,2026-02-27,original,-0.0066015767639912,-660.15767639912,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,stressed_retail,1,3,0.0,0.0066015767639912,-0.0066015767639912,-0.0066015767639912,-0.0066015767639912,-660.15767639912,-660.15767639912,-660.15767639912,False,False,False,2_to_5,0.0,SUNPHARMA,2026-11-19,original,-0.0066015767639912,-660.15767639912,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,4,0.0,0.0066035028217718,-0.0066035028217718,-0.0066035028217718,-0.0066035028217718,-660.35028217718,-660.35028217718,-660.35028217718,False,False,False,2_to_5,0.0,ULTRACEMCO,2026-05-22,original,-0.0066035028217718,-660.35028217718,False
strategy_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,2,6,0.0,0.006611715327843899,-0.006611715327843899,-0.006611715327843899,-0.006611715327843899,-661.1715327843899,-661.1715327843899,-661.1715327843899,False,False,False,6_to_25,0.0,,2026-08-20,original,-0.006611715327843899,-661.1715327843899,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,6,0.0,0.0066161087417246,-0.0066161087417246,-0.0066161087417246,-0.0066161087417246,-661.6108741724601,-661.6108741724601,-661.6108741724601,False,False,False,6_to_25,0.0,RELIANCE,2026-07-27,original,-0.0066161087417246,-661.6108741724601,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,6,0.0,0.0066168234102163,-0.0066168234102163,-0.0066168234102163,-0.0066168234102163,-661.68234102163,-661.68234102163,-661.68234102163,False,False,False,6_to_25,0.0,AXISBANK,2026-10-02,original,-0.0066168234102163,-661.68234102163,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,6,0.0,0.0066235702427568,-0.0066235702427568,-0.0066235702427568,-0.0066235702427568,-662.35702427568,-662.35702427568,-662.35702427568,False,False,False,6_to_25,0.0,AXISBANK,2026-08-27,original,-0.0066235702427568,-662.35702427568,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,6,0.0,0.0066294931600196,-0.0066294931600196,-0.0066294931600196,-0.0066294931600196,-662.94931600196,-662.94931600196,-662.94931600196,False,False,False,6_to_25,0.0,RELIANCE,2026-04-16,original,-0.0066294931600196,-662.94931600196,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,5,0.0,0.0066360412964144,-0.0066360412964144,-0.0066360412964144,-0.0066360412964144,-663.60412964144,-663.60412964144,-663.60412964144,False,False,False,2_to_5,0.0,HDFCBANK,2026-03-13,original,-0.0066360412964144,-663.60412964144,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,1,5,0.0,0.0066369885335711,-0.0066369885335711,-0.0066369885335711,-0.0066369885335711,-663.69885335711,-663.69885335711,-663.69885335711,False,False,False,2_to_5,0.0,HDFCBANK,2026-05-12,original,-0.0066369885335711,-663.69885335711,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,stressed_retail,1,5,0.0,0.0066369885335711,-0.0066369885335711,-0.0066369885335711,-0.0066369885335711,-663.69885335711,-663.69885335711,-663.69885335711,False,False,False,2_to_5,0.0,HDFCBANK,2026-05-12,original,-0.0066369885335711,-663.69885335711,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,1,5,0.0,0.0066456021357489,-0.0066456021357489,-0.0066456021357489,-0.0066456021357489,-664.56021357489,-664.56021357489,-664.56021357489,False,False,False,2_to_5,0.0,HDFCBANK,2026-04-20,original,-0.0066456021357489,-664.56021357489,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,stressed_retail,1,5,0.0,0.0066456021357489,-0.0066456021357489,-0.0066456021357489,-0.0066456021357489,-664.56021357489,-664.56021357489,-664.56021357489,False,False,False,2_to_5,0.0,HDFCBANK,2026-04-20,original,-0.0066456021357489,-664.56021357489,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,1,5,0.0,0.0066471342615637,-0.0066471342615637,-0.0066471342615637,-0.0066471342615637,-664.71342615637,-664.71342615637,-664.71342615637,False,False,False,2_to_5,0.0,HDFCBANK,2026-04-16,original,-0.0066471342615637,-664.71342615637,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,1,5,0.0,0.0066485063629797,-0.0066485063629797,-0.0066485063629797,-0.0066485063629797,-664.85063629797,-664.85063629797,-664.85063629797,False,False,False,2_to_5,0.0,HDFCBANK,2026-10-23,original,-0.0066485063629797,-664.85063629797,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,stressed_retail,1,5,0.0,0.0066485063629797,-0.0066485063629797,-0.0066485063629797,-0.0066485063629797,-664.85063629797,-664.85063629797,-664.85063629797,False,False,False,2_to_5,0.0,HDFCBANK,2026-10-23,original,-0.0066485063629797,-664.85063629797,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,1,5,0.0,0.0066513403053985,-0.0066513403053985,-0.0066513403053985,-0.0066513403053985,-665.1340305398501,-665.1340305398501,-665.1340305398501,False,False,False,2_to_5,0.0,HDFCBANK,2026-10-08,original,-0.0066513403053985,-665.1340305398501,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,1,5,0.0,0.0066515843714417,-0.0066515843714417,-0.0066515843714417,-0.0066515843714417,-665.15843714417,-665.15843714417,-665.15843714417,False,False,False,2_to_5,0.0,HDFCBANK,2026-05-06,original,-0.0066515843714417,-665.15843714417,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,1,5,0.0,0.0066524252963403,-0.0066524252963403,-0.0066524252963403,-0.0066524252963403,-665.24252963403,-665.24252963403,-665.24252963403,False,False,False,2_to_5,0.0,HDFCBANK,2026-03-04,original,-0.0066524252963403,-665.24252963403,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,1,5,0.0,0.0066524252963403,-0.0066524252963403,-0.0066524252963403,-0.0066524252963403,-665.24252963403,-665.24252963403,-665.24252963403,False,False,False,2_to_5,0.0,HDFCBANK,2026-11-24,original,-0.0066524252963403,-665.24252963403,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,stressed_retail,1,5,0.0,0.0066524252963403,-0.0066524252963403,-0.0066524252963403,-0.0066524252963403,-665.24252963403,-665.24252963403,-665.24252963403,False,False,False,2_to_5,0.0,HDFCBANK,2026-03-04,original,-0.0066524252963403,-665.24252963403,False
