source_phase,model_id,model_type,execution_profile,synthetic_year_day,source_trade_date,cycle_ordinal,daily_trades,symbols,daily_net_pnl_inr,mean_net_return,market_shock_trade_fraction,disconnect_trade_fraction,running_net_pnl_inr,running_peak_inr,drawdown_inr
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,3,2026-07-23,0,120,2,-2449.2347028021154,-0.00020410289190017628,0.0,0.0,-18550.724057510717,-14910.791978575906,-3639.932078934811
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,4,2026-07-27,0,256,3,-9396.091248954148,-0.0003670348144122714,0.0,0.0,-27946.815306464865,-14910.791978575906,-13036.02332788896
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,5,2026-08-07,0,197,2,-5165.598814354356,-0.00026221313778448507,0.0,0.0,-33112.41412081922,-14910.791978575906,-18201.622142243315
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,6,2026-08-11,0,127,2,-4685.079966028811,-0.0003689039343329772,0.0,0.0,-37797.49408684803,-14910.791978575906,-22886.702108272126
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,2026-08-14,0,156,2,-4197.908498631581,-0.0002690966986302296,0.0,0.0,-41995.40258547961,-14910.791978575906,-27084.610606903705
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,8,2026-07-14,1,209,2,-14910.791978575906,-0.0007134350228983688,0.0,0.0,-56906.19456405552,-14910.791978575906,-41995.40258547961
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,9,2026-07-17,1,184,2,-1190.6973761326963,-6.47118139202553e-05,0.0,0.0,-58096.891940188216,-14910.791978575906,-43186.09996161231
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,10,2026-07-23,1,120,2,-2449.2347028021154,-0.00020410289190017628,0.0,0.0,-60546.12664299033,-14910.791978575906,-45635.334664414426
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,11,2026-07-27,1,256,3,-9396.091248954148,-0.0003670348144122714,0.0,0.0,-69942.21789194449,-14910.791978575906,-55031.42591336858
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,12,2026-08-07,1,197,2,-5165.598814354356,-0.00026221313778448507,0.0,0.0,-75107.81670629884,-14910.791978575906,-60197.02472772293
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,1,2026-07-14,0,197,2,-22171.479073611845,-0.0011254557905386723,0.0,0.0,-22171.479073611845,-22171.479073611845,0.0
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,2,2026-07-15,0,239,3,-28893.449052000688,-0.001208930922677853,1.0,0.0,-51064.92812561253,-22171.479073611845,-28893.449052000688
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,3,2026-07-17,0,179,2,-20929.19867550317,-0.0011692289762850932,0.0,0.0,-71994.1268011157,-22171.479073611845,-49822.64772750385
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,4,2026-07-23,0,119,2,-12647.484797902593,-0.001062813848563243,0.0,0.0,-84641.61159901829,-22171.479073611845,-62470.13252540644
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,5,2026-07-27,0,249,3,-29523.70737241261,-0.0011856910591330364,0.0,0.0,-114165.3189714309,-22171.479073611845,-91993.83989781905
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,6,2026-08-07,0,191,2,-15057.179690961373,-0.0007883340152335797,0.0,0.0,-129222.49866239227,-22171.479073611845,-107051.01958878043
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,7,2026-08-11,0,112,2,-15360.468114872967,-0.0013714703673993723,0.0,0.0,-144582.96677726525,-22171.479073611845,-122411.4877036534
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,8,2026-08-14,0,154,2,-14350.080374305258,-0.0009318234009289128,0.0,0.0,-158933.0471515705,-22171.479073611845,-136761.56807795865
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,9,2026-07-14,1,197,2,-22171.479073611845,-0.0011254557905386723,0.0,0.0,-181104.52622518234,-22171.479073611845,-158933.0471515705
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,10,2026-07-15,1,239,3,-28893.449052000688,-0.001208930922677853,1.0,0.0,-209997.97527718302,-22171.479073611845,-187826.49620357118
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,11,2026-07-17,1,179,2,-20929.19867550317,-0.0011692289762850932,0.0,0.0,-230927.1739526862,-22171.479073611845,-208755.69487907435
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,12,2026-07-23,1,119,2,-12647.484797902593,-0.001062813848563243,0.0,0.0,-243574.65875058877,-22171.479073611845,-221403.17967697693
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,1,2026-07-14,0,192,2,-18200.960625274478,-0.0009479666992330458,0.0,0.0,-18200.960625274478,-18200.960625274478,0.0
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,2,2026-07-15,0,234,3,-17093.2400015868,-0.0007304803419481539,1.0,0.0,-35294.200626861275,-18200.960625274478,-17093.240001586797
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,3,2026-07-17,0,171,2,-23038.28450076203,-0.0013472680994597679,0.0,0.0,-58332.48512762331,-18200.960625274478,-40131.52450234883
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,4,2026-07-23,0,118,2,-16592.817771500002,-0.0014061709975847461,0.0,0.0,-74925.30289912332,-18200.960625274478,-56724.34227384884
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,5,2026-07-27,0,243,3,-24204.685105306813,-0.0009960775763500746,0.0,0.0,-99129.98800443012,-18200.960625274478,-80929.02737915565
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,6,2026-08-07,0,185,2,-19661.628999511744,-0.0010627907567303644,0.0,0.0,-118791.61700394186,-18200.960625274478,-100590.6563786674
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,7,2026-08-11,0,101,2,-14794.016935253745,-0.0014647541520053213,0.0,0.0,-133585.6339391956,-18200.960625274478,-115384.67331392111
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,8,2026-08-14,0,153,2,-15369.806264991366,-0.0010045625009798278,0.0,0.0,-148955.44020418698,-18200.960625274478,-130754.47957891249
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,9,2026-07-14,1,192,2,-18200.960625274478,-0.0009479666992330458,0.0,0.0,-167156.40082946146,-18200.960625274478,-148955.44020418698
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,10,2026-07-15,1,234,3,-17093.2400015868,-0.0007304803419481539,1.0,0.0,-184249.64083104825,-18200.960625274478,-166048.68020577377
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,11,2026-07-17,1,171,2,-23038.28450076203,-0.0013472680994597679,0.0,0.0,-207287.9253318103,-18200.960625274478,-189086.9647065358
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,stressed_retail,12,2026-07-23,1,118,2,-16592.817771500002,-0.0014061709975847461,0.0,0.0,-223880.7431033103,-18200.960625274478,-205679.7824780358
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,1,2026-07-14,0,209,2,-14910.791978575906,-0.0007134350228983688,0.0,0.0,-14910.791978575906,-14910.791978575906,0.0
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,2,2026-07-15,0,260,3,-7212.455460189096,-0.00027740213308419595,1.0,0.0,-22123.247438765,-14910.791978575906,-7212.455460189094
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,3,2026-07-17,0,184,2,-1190.6973761326963,-6.47118139202553e-05,0.0,0.0,-23313.944814897695,-14910.791978575906,-8403.15283632179
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,4,2026-07-23,0,120,2,-2449.2347028021154,-0.00020410289190017628,0.0,0.0,-25763.17951769981,-14910.791978575906,-10852.387539123903
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,5,2026-07-27,0,256,3,-9396.091248954148,-0.0003670348144122714,0.0,0.0,-35159.27076665396,-14910.791978575906,-20248.47878807805
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,6,2026-08-07,0,197,2,-5165.598814354356,-0.00026221313778448507,0.0,0.0,-40324.869581008315,-14910.791978575906,-25414.077602432408
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,7,2026-08-11,0,127,2,-4685.079966028811,-0.0003689039343329772,0.0,0.0,-45009.949547037126,-14910.791978575906,-30099.157568461218
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,2026-08-14,0,156,2,-4197.908498631581,-0.0002690966986302296,0.0,0.0,-49207.858045668705,-14910.791978575906,-34297.0660670928
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,9,2026-07-14,1,209,2,-14910.791978575906,-0.0007134350228983688,0.0,0.0,-64118.65002424461,-14910.791978575906,-49207.858045668705
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,10,2026-07-15,1,260,3,-7212.455460189096,-0.00027740213308419595,1.0,0.0,-71331.1054844337,-14910.791978575906,-56420.3135058578
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,11,2026-07-17,1,184,2,-1190.6973761326963,-6.47118139202553e-05,0.0,0.0,-72521.8028605664,-14910.791978575906,-57611.01088199049
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,12,2026-07-23,1,120,2,-2449.2347028021154,-0.00020410289190017628,0.0,0.0,-74971.03756336852,-14910.791978575906,-60060.24558479261
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,1,2026-07-14,0,197,2,-22171.479073611845,-0.0011254557905386723,0.0,0.0,-22171.479073611845,-22171.479073611845,0.0
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,2,2026-07-15,0,141,3,-16039.98018366829,-0.001137587247068673,1.0,0.0,-38211.459257280134,-22171.479073611845,-16039.98018366829
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,3,2026-07-17,0,179,2,-20929.19867550317,-0.0011692289762850932,0.0,0.0,-59140.6579327833,-22171.479073611845,-36969.17885917146
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,4,2026-07-23,0,119,2,-12647.484797902593,-0.001062813848563243,0.0,0.0,-71788.1427306859,-22171.479073611845,-49616.66365707405
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,5,2026-07-27,0,249,3,-29523.70737241261,-0.0011856910591330364,0.0,0.0,-101311.8501030985,-22171.479073611845,-79140.37102948666
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,6,2026-08-07,0,191,2,-15057.179690961373,-0.0007883340152335797,0.0,0.0,-116369.02979405988,-22171.479073611845,-94197.55072044804
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,7,2026-08-11,0,112,2,-15360.468114872967,-0.0013714703673993723,0.0,0.0,-131729.49790893286,-22171.479073611845,-109558.01883532101
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,8,2026-08-14,0,154,2,-14350.080374305258,-0.0009318234009289128,0.0,0.0,-146079.5782832381,-22171.479073611845,-123908.09920962626
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,9,2026-07-14,1,197,2,-22171.479073611845,-0.0011254557905386723,0.0,0.0,-168251.05735684995,-22171.479073611845,-146079.5782832381
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,10,2026-07-15,1,141,3,-16039.98018366829,-0.001137587247068673,1.0,0.0,-184291.03754051824,-22171.479073611845,-162119.5584669064
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,11,2026-07-17,1,179,2,-20929.19867550317,-0.0011692289762850932,0.0,0.0,-205220.2362160214,-22171.479073611845,-183048.75714240957
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,12,2026-07-23,1,119,2,-12647.484797902593,-0.001062813848563243,0.0,0.0,-217867.721013924,-22171.479073611845,-195696.24194031215
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,1,2026-07-14,0,192,2,-18200.960625274478,-0.0009479666992330458,0.0,0.0,-18200.960625274478,-18200.960625274478,0.0
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,2,2026-07-15,0,140,2,-10239.035914321888,-0.0007313597081658492,1.0,0.0,-28439.996539596366,-18200.960625274478,-10239.035914321888
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,3,2026-07-17,0,171,2,-23038.28450076203,-0.0013472680994597679,0.0,0.0,-51478.2810403584,-18200.960625274478,-33277.32041508392
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,4,2026-07-23,0,118,2,-16592.817771500002,-0.0014061709975847461,0.0,0.0,-68071.0988118584,-18200.960625274478,-49870.13818658393
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,5,2026-07-27,0,243,3,-24204.685105306813,-0.0009960775763500746,0.0,0.0,-92275.78391716522,-18200.960625274478,-74074.82329189073
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,6,2026-08-07,0,185,2,-19661.628999511744,-0.0010627907567303644,0.0,0.0,-111937.41291667696,-18200.960625274478,-93736.45229140247
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,7,2026-08-11,0,101,2,-14794.016935253745,-0.0014647541520053213,0.0,0.0,-126731.4298519307,-18200.960625274478,-108530.46922665622
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,8,2026-08-14,0,153,2,-15369.806264991366,-0.0010045625009798278,0.0,0.0,-142101.23611692208,-18200.960625274478,-123900.2754916476
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,9,2026-07-14,1,192,2,-18200.960625274478,-0.0009479666992330458,0.0,0.0,-160302.19674219657,-18200.960625274478,-142101.23611692208
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,10,2026-07-15,1,140,2,-10239.035914321888,-0.0007313597081658492,1.0,0.0,-170541.23265651846,-18200.960625274478,-152340.27203124398
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,11,2026-07-17,1,171,2,-23038.28450076203,-0.0013472680994597679,0.0,0.0,-193579.5171572805,-18200.960625274478,-175378.556532006
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,12,2026-07-23,1,118,2,-16592.817771500002,-0.0014061709975847461,0.0,0.0,-210172.3349287805,-18200.960625274478,-191971.37430350602
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,1,2026-07-14,0,209,2,-14910.791978575906,-0.0007134350228983688,0.0,0.0,-14910.791978575906,-14910.791978575906,0.0
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,2,2026-07-15,0,153,3,-4738.644806351124,-0.00030971534682033483,1.0,0.0,-19649.43678492703,-14910.791978575906,-4738.644806351125
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,3,2026-07-17,0,184,2,-1190.6973761326963,-6.47118139202553e-05,0.0,0.0,-20840.134161059726,-14910.791978575906,-5929.342182483821
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,4,2026-07-23,0,120,2,-2449.2347028021154,-0.00020410289190017628,0.0,0.0,-23289.36886386184,-14910.791978575906,-8378.576885285935
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,5,2026-07-27,0,256,3,-9396.091248954148,-0.0003670348144122714,0.0,0.0,-32685.46011281599,-14910.791978575906,-17774.668134240084
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,6,2026-08-07,0,197,2,-5165.598814354356,-0.00026221313778448507,0.0,0.0,-37851.05892717034,-14910.791978575906,-22940.266948594435
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,7,2026-08-11,0,127,2,-4685.079966028811,-0.0003689039343329772,0.0,0.0,-42536.13889319915,-14910.791978575906,-27625.346914623246
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,2026-08-14,0,156,2,-4197.908498631581,-0.0002690966986302296,0.0,0.0,-46734.04739183073,-14910.791978575906,-31823.255413254825
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,9,2026-07-14,1,209,2,-14910.791978575906,-0.0007134350228983688,0.0,0.0,-61644.83937040664,-14910.791978575906,-46734.04739183073
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,10,2026-07-15,1,153,3,-4738.644806351124,-0.00030971534682033483,1.0,0.0,-66383.48417675776,-14910.791978575906,-51472.69219818185
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,11,2026-07-17,1,184,2,-1190.6973761326963,-6.47118139202553e-05,0.0,0.0,-67574.18155289046,-14910.791978575906,-52663.38957431455
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,12,2026-07-23,1,120,2,-2449.2347028021154,-0.00020410289190017628,0.0,0.0,-70023.41625569257,-14910.791978575906,-55112.624277116665
phase26_strategy_salvage,S02_q85_sp100_liqall,strategy_variant,retail_marketable_default,1,2026-07-14,0,339,3,-46546.832777338524,-0.0013730629137857972,0.0,0.0,-46546.832777338524,-46546.832777338524,0.0
phase26_strategy_salvage,S02_q85_sp100_liqall,strategy_variant,retail_marketable_default,2,2026-07-15,0,374,4,-65287.829022781625,-0.0017456638776144817,1.0,0.0,-111834.66180012014,-46546.832777338524,-65287.82902278162
phase26_strategy_salvage,S02_q85_sp100_liqall,strategy_variant,retail_marketable_default,3,2026-07-17,0,302,3,-38927.77171727669,-0.0012889990634859833,0.0,0.0,-150762.43351739683,-46546.832777338524,-104215.6007400583
