horizon_sec,trade_date,exchange,symbol,split_role,rows,label_available_rows,label_file,bytes
60,2026-07-10,NSE,WIPRO,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,24661
60,2026-07-13,NSE,ADANIPORTS,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,24950
60,2026-07-13,NSE,AXISBANK,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,24780
60,2026-07-13,NSE,BAJAJ-AUTO,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,25378
60,2026-07-13,NSE,BANKBEES,validation,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,25415
60,2026-07-13,NSE,BHARTIARTL,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,24886
60,2026-07-13,NSE,BPCL,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,21667
60,2026-07-13,NSE,BRITANNIA,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,22405
60,2026-07-13,NSE,CIPLA,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,24805
60,2026-07-13,NSE,DRREDDY,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,24491
60,2026-07-13,NSE,GOLDBEES,validation,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,22776
60,2026-07-13,NSE,HCLTECH,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,25203
60,2026-07-13,NSE,HDFCBANK,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,24658
60,2026-07-13,NSE,HINDUNILVR,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,24957
60,2026-07-13,NSE,ICICIBANK,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,24577
60,2026-07-13,NSE,INFY,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,25180
60,2026-07-13,NSE,ITBEES,validation,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,21829
60,2026-07-13,NSE,ITC,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,19934
60,2026-07-13,NSE,JUNIORBEES,validation,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,25465
60,2026-07-13,NSE,KOTAKBANK,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,23720
60,2026-07-13,NSE,LT,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_labels.parquet,25113
60,2026-07-13,NSE,M&M,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,25351
60,2026-07-13,NSE,MARUTI,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,24498
60,2026-07-13,NSE,NESTLEIND,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,25057
60,2026-07-13,NSE,NIFTYBEES,validation,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,24894
60,2026-07-13,NSE,ONGC,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,25028
60,2026-07-13,NSE,RELIANCE,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,23852
60,2026-07-13,NSE,SBIN,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,24026
60,2026-07-13,NSE,SUNPHARMA,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,25175
60,2026-07-13,NSE,TCS,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,25320
60,2026-07-13,NSE,TECHM,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,25418
60,2026-07-13,NSE,ULTRACEMCO,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,22795
60,2026-07-13,NSE,WIPRO,validation,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,25189
60,2026-07-14,NSE,ADANIPORTS,test_untouched,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,25287
60,2026-07-14,NSE,AXISBANK,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,25082
60,2026-07-14,NSE,BAJAJ-AUTO,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,25158
60,2026-07-14,NSE,BANKBEES,test_untouched,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,25435
60,2026-07-14,NSE,BHARTIARTL,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,24948
60,2026-07-14,NSE,BPCL,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,23100
60,2026-07-14,NSE,BRITANNIA,test_untouched,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,24430
60,2026-07-14,NSE,CIPLA,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,25215
60,2026-07-14,NSE,DRREDDY,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,24040
60,2026-07-14,NSE,GOLDBEES,test_untouched,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,22939
60,2026-07-14,NSE,HCLTECH,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,25189
60,2026-07-14,NSE,HDFCBANK,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,24910
60,2026-07-14,NSE,HINDUNILVR,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,25310
60,2026-07-14,NSE,ICICIBANK,test_untouched,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,25006
60,2026-07-14,NSE,INFY,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,24654
60,2026-07-14,NSE,ITBEES,test_untouched,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,21031
60,2026-07-14,NSE,ITC,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,21519
60,2026-07-14,NSE,JUNIORBEES,test_untouched,377,375,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,25495
60,2026-07-14,NSE,KOTAKBANK,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,24196
60,2026-07-14,NSE,LT,test_untouched,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_labels.parquet,24855
60,2026-07-14,NSE,M&M,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,25185
60,2026-07-14,NSE,MARUTI,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,24612
60,2026-07-14,NSE,NESTLEIND,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,24937
60,2026-07-14,NSE,NIFTYBEES,test_untouched,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,24670
60,2026-07-14,NSE,ONGC,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,24823
60,2026-07-14,NSE,RELIANCE,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,24703
60,2026-07-14,NSE,SBIN,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,24264
60,2026-07-14,NSE,SUNPHARMA,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,25116
60,2026-07-14,NSE,TCS,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,25169
60,2026-07-14,NSE,TECHM,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,25464
60,2026-07-14,NSE,ULTRACEMCO,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,23525
60,2026-07-14,NSE,WIPRO,test_untouched,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,25135
60,2026-07-15,NSE,ADANIPORTS,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,25189
60,2026-07-15,NSE,AXISBANK,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,25101
60,2026-07-15,NSE,BAJAJ-AUTO,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,25285
60,2026-07-15,NSE,BANKBEES,unassigned,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,25632
60,2026-07-15,NSE,BHARTIARTL,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,24741
60,2026-07-15,NSE,BPCL,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,21738
60,2026-07-15,NSE,BRITANNIA,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,23476
60,2026-07-15,NSE,CIPLA,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,24807
60,2026-07-15,NSE,DRREDDY,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,23696
60,2026-07-15,NSE,GOLDBEES,unassigned,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,23180
60,2026-07-15,NSE,HCLTECH,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,24738
60,2026-07-15,NSE,HDFCBANK,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,23986
60,2026-07-15,NSE,HINDUNILVR,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,25165
60,2026-07-15,NSE,ICICIBANK,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,24658
60,2026-07-15,NSE,INFY,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,24779
60,2026-07-15,NSE,ITBEES,unassigned,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,20088
60,2026-07-15,NSE,ITC,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,22629
60,2026-07-15,NSE,JUNIORBEES,unassigned,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,25459
60,2026-07-15,NSE,KOTAKBANK,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,22859
60,2026-07-15,NSE,LT,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=LT\receive_flow_labels.parquet,25014
60,2026-07-15,NSE,M&M,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,24823
60,2026-07-15,NSE,MARUTI,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,23957
60,2026-07-15,NSE,NESTLEIND,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,24854
60,2026-07-15,NSE,NIFTYBEES,unassigned,378,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,24764
60,2026-07-15,NSE,ONGC,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,25172
60,2026-07-15,NSE,RELIANCE,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,23976
60,2026-07-15,NSE,SBIN,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,24500
60,2026-07-15,NSE,SUNPHARMA,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,24969
60,2026-07-15,NSE,TCS,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,25266
60,2026-07-15,NSE,TECHM,unassigned,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,25168
60,2026-07-15,NSE,ULTRACEMCO,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,24166
60,2026-07-15,NSE,WIPRO,unassigned,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-15\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,25020
