horizon,trade_date,exchange,symbol,parquet_file,rows,columns,missing_required_columns,duplicate_bucket_rows,bucket_monotonic_violations,first_bucket_ms,last_bucket_ms,bucket_ms_null_rate,receive_event_count_null_rate,quote_churn_count_null_rate,depth_refresh_count_null_rate,stale_quote_duration_ms_null_rate,cross_symbol_arrival_count_null_rate,cross_symbol_arrival_share_null_rate,receive_event_rate_zscore_null_rate
5s,2026-07-14,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,4352,23,,0,0,1784000490000,1784023280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,4264,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_features.parquet,4474,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,4290,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,4081,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,4206,23,,0,0,1784000490000,1784023280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=INFY\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ITC\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=LT\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=M&M\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=TCS\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-08,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,148,23,,0,0,1783496040000,1783504860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,216,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=INFY\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ITC\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=LT\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=M&M\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=TCS\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-09,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,217,23,,0,0,1783578300000,1783591260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,377,23,,0,0,1783655100000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,377,23,,0,0,1783655100000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\receive_flow_features.parquet,377,23,,0,0,1783654860000,1783677600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,377,23,,0,0,1783655100000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,376,23,,0,0,1783655100000,1783677600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=LT\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,377,23,,0,0,1783655100000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
