scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase290_variant_id,adaptive_family_id,adaptive_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,100000.0,50000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,-2.8911016132562395,-0.0028911016132562397,-0.3642788032702862,0,0,100000.0,1.0,0.25,-18.83522641066822,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,5,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,100000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-37.67045282133644,-0.037670452821336436,-4.746477055488391,0,0,100000.0,1.0,0.5,-37.67045282133644,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,5,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,100000.0,100000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,-2.8911016132562395,-0.0028911016132562397,-0.3642788032702862,0,0,100000.0,1.0,0.25,-18.83522641066822,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,5,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,100000.0,50000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-1.9568140366639855,-0.0019568140366639855,-0.2465585686196622,0,0,50000.0,0.5,0.25,-1.9568140366639855,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,8,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,100000.0,50000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,40.02714878926222,0.04002714878926222,5.04342074744704,0,0,100000.0,1.0,0.25,-1.9568140366639855,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,8,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,100000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-3.913628073327971,-0.003913628073327971,-0.4931171372393244,0,0,100000.0,1.0,0.5,-3.913628073327971,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,8,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,100000.0,100000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,40.02714878926222,0.04002714878926222,5.04342074744704,0,0,100000.0,1.0,0.25,-1.9568140366639855,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,8,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,100000.0,50000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,7.555771418176498,0.007555771418176498,0.9520271986902388,0,0,50000.0,0.5,0.25,0.0,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,10,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,100000.0,50000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,64.21565156307747,0.06421565156307747,8.091172096947762,0,0,100000.0,1.0,0.25,0.0,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,10,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,100000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,15.111542836352996,0.015111542836352996,1.9040543973804775,0,0,100000.0,1.0,0.5,0.0,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,10,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,100000.0,100000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,64.21565156307747,0.06421565156307747,8.091172096947762,0,0,100000.0,1.0,0.25,0.0,0,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,10,2,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,98,1,97,9,88,0,1,1,1,1,8,33.318580329099134,0.03331858032909914,1.049535280366623,1,0,50000.0,0.5,0.49489795918367346,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,5,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,98,2,96,21,75,0,1,1,1,1,8,66.44382997595983,0.06644382997595982,2.0929806442427346,1,0,100000.0,1.0,0.9387755102040817,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,5,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,98,1,97,9,88,0,1,1,1,1,8,66.63716065819827,0.06663716065819827,2.099070560733246,1,0,100000.0,1.0,0.9897959183673469,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,5,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,98,2,96,21,75,0,1,1,1,1,8,66.44382997595983,0.06644382997595982,2.0929806442427346,1,0,100000.0,1.0,0.9387755102040817,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,5,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,98,1,97,9,88,0,1,1,1,1,8,64.32670919518364,0.06432670919518364,2.0262913396482847,1,0,50000.0,0.5,0.49489795918367346,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,8,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,98,2,96,21,75,0,1,1,1,1,8,128.45362722800076,0.12845362722800074,4.046289257682023,1,0,100000.0,1.0,0.9387755102040817,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,8,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,98,1,97,9,88,0,1,1,1,1,8,128.65341839036728,0.12865341839036729,4.052582679296569,1,0,100000.0,1.0,0.9897959183673469,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,8,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,98,2,96,21,75,0,1,1,1,1,8,128.45362722800076,0.12845362722800074,4.046289257682023,1,0,100000.0,1.0,0.9387755102040817,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,8,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,98,1,97,9,88,0,1,1,1,1,8,81.80272939763096,0.08180272939763096,2.5767859760253753,1,0,50000.0,0.5,0.49489795918367346,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,10,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,98,2,96,21,75,0,1,1,1,1,8,163.40202653988644,0.16340202653988642,5.147163836006422,1,0,100000.0,1.0,0.9387755102040817,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,10,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,98,1,97,9,88,0,1,1,1,1,8,163.6054587952619,0.16360545879526192,5.153571952050751,1,0,100000.0,1.0,0.9897959183673469,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,10,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,98,2,96,21,75,0,1,1,1,1,8,163.40202653988644,0.16340202653988642,5.147163836006422,1,0,100000.0,1.0,0.9387755102040817,0.0,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,ORIG,10,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,100000.0,50000.0,1,cost200,2.0,0.0,98,1,97,9,88,0,1,1,1,1,8,-200.7836001536376,-0.20078360015363758,-6.3246834048395835,1,0,50000.0,0.5,0.49489795918367346,-200.7836001536376,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,5,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,100000.0,50000.0,2,cost200,2.0,0.0,98,2,96,21,75,0,1,1,1,1,8,-401.7117562797762,-0.40171175627977623,-12.65392032281295,1,0,100000.0,1.0,0.9387755102040817,-401.7117562797762,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,5,98,1,1,0,0,0,0,0,0
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,100000.0,100000.0,1,cost200,2.0,0.0,98,1,97,9,88,0,1,1,1,1,8,-401.5672003072752,-0.40156720030727516,-12.649366809679167,1,0,100000.0,1.0,0.9897959183673469,-401.5672003072752,1,0,0,0,0,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,5,98,1,1,0,0,0,0,0,0
