phase290_variant_id,adaptive_family_id,adaptive_family,selection_rule,primary_pressure_column,secondary_pressure_column,interaction_column,primary_threshold_quantile,secondary_threshold_quantile,interaction_threshold_quantile,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,symbols,trade_dates,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,annualized_denominator,strategy_replay_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,10,72,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,72,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_ORIG_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,ORIG,3,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_ORIG_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,ORIG,5,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_ORIG_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,ORIG,8,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_ORIG_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,ORIG,10,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_ORIG_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,ORIG,13,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_INV_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,INV,3,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_INV_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,INV,5,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_INV_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,INV,8,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_INV_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,INV,10,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_INV_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,INV,13,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,3,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,10,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_ORIG_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,ORIG,3,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_ORIG_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,ORIG,5,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_ORIG_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,ORIG,8,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_ORIG_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,ORIG,10,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_ORIG_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,ORIG,13,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_INV_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,INV,3,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_INV_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,INV,5,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_INV_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,INV,8,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_INV_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,INV,10,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_INV_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,INV,13,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,3,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,8,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,10,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,64,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_ORIG_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,ORIG,3,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_ORIG_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,ORIG,5,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_ORIG_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,ORIG,8,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_ORIG_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,ORIG,10,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_ORIG_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,ORIG,13,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_INV_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,INV,3,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_INV_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,INV,5,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_INV_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,INV,8,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_INV_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,INV,10,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_INV_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,INV,13,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,3,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,5,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,8,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,10,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,13,71,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_ORIG_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,ORIG,3,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_ORIG_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,ORIG,5,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_ORIG_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,ORIG,8,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_ORIG_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,ORIG,10,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_ORIG_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,ORIG,13,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_INV_H3,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,INV,3,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_INV_H5,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,INV,5,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_INV_H8,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,INV,8,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_INV_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,INV,10,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I55_TIGHT_OPEN_INV_H13,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment dominance with consensus and spread-compression interaction,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,0.5,0.55,0.55,TIGHT,OPEN,INV,13,8,1,4,1,1,0,0,fixed_initial_capital,0,0,0
